Item Details,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Total Qty.
TBC D TAN PACK 100gm 399/-,5.0,13.0,10.0,4.0,12.0,11.0,9.0,0.0,5.0,0.0,7.0,2.0,78.0
TBC DIAMOND BLEACH 300G 300/-,3.0,17.0,18.0,2.0,20.0,15.0,18.0,0.0,7.0,6.0,0.0,6.0,112.0
TBC DIAMOND BLEACH 35G 70/-,21.0,69.0,36.0,36.0,12.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,191.0
TBC Diamond Day Cream 50g 199/-,0.0,27.0,22.0,5.0,3.0,0.0,0.0,0.0,3.0,56.0,4.0,0.0,120.0
TBC Diamond Face Wash   100ml 200/-,17.0,5.0,25.0,3.0,6.0,15.0,12.0,3.0,9.0,11.0,0.0,6.0,112.0
TBC Diamond Face Wash 110/-,0.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,36.0
TBC Diamond Facial Kit 55g 285/,22.0,8.0,7.0,6.0,20.0,7.0,38.0,3.0,9.0,9.0,7.0,13.0,149.0
TBC Diamond Hair Removal Cream 50gm 72/-,24.0,12.0,42.0,24.0,42.0,18.0,0.0,0.0,0.0,0.0,12.0,0.0,174.0
TBC DIAMOND KIT 260GM 795/-,0.0,0.0,0.0,3.0,5.0,4.0,10.0,3.0,3.0,4.0,4.0,0.0,36.0
TBC DIAMOND KIT 260GM 900/-,7.0,10.0,16.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0
TBC Diamond Mask 120g 425/-,38.0,43.0,2.0,0.0,3.0,5.0,15.0,0.0,0.0,3.0,0.0,0.0,109.0
TBC Diamond Night Cream 50g 199/,3.0,4.0,6.0,2.0,11.0,5.0,0.0,6.0,1.0,21.0,0.0,0.0,59.0
TBC D-TAN POWER KIT 1950/-,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TBC Foot Care Cream 50g 60/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,30.0
TBC Frosted Cleanser 350/-,18.0,21.0,8.0,8.0,5.0,9.0,15.0,9.0,12.0,12.0,0.0,0.0,117.0
TBC Frosted Magic Day GEL+CR 550/-,20.0,5.0,6.0,6.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
TBC Frosted Magic Scrub 400/-,1.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,24.0
TBC Frosted Sleeping Mask 550/-,7.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0
TBC Frosted Toner 50 450/-,11.0,1.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,28.0
TBC Frosted White Night GEL 550/-,15.0,10.0,3.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0
TBC Fruit Face wash 100ml 95/-,0.0,0.0,24.0,6.0,0.0,11.0,0.0,0.0,9.0,0.0,9.0,0.0,59.0
TBC FRUIT FACIAL KIT 4IN1 400G 1250/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TBC Fruit Lotion 100ml 70/-,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,6.0,9.0,0.0,0.0,45.0
TBC Fruit Lotion 300ml 135/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,33.0
TBC Fruit Lotion 500ml 210/-,14.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
TBC FRUIT PACK 50ml 70/-,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0
TBC Fruit SCrub 50G 70/-,3.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0
TBC Glow Face Wash 100ml 195,24.0,15.0,21.0,13.0,9.0,19.0,3.0,0.0,3.0,0.0,3.0,0.0,110.0
TBC GOLD FACIAL KIT 260G 900/-,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
TBC Gold GEL 750/-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC GOLD HAIR REMOVAL CREAM 50GM 72/-,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TBC Gold Pack  750/-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC Gold Scrub  750/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC HAIR SERUM 100ml 180/-,30.0,12.0,21.0,25.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
TBC HAIR SERUM 50ml 100/-,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0
TBC HAIR SPA CREAM 550/-,2.0,12.0,14.0,0.0,9.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,50.0
TBC HAIR SPA CREAM 950/-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC HERBAL BLEACH 350G 345/-,1.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
TBC HONEY & ALMOND CREAM 100GM 75/-,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
TBC Honey Almond Cream 500gm 230/-,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,8.0,0.0,32.0
TBC Honey Almond Lotion 100ml 70/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0
TBC Honey Almond Lotion 300ml 135/-,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,51.0,6.0,0.0,102.0
TBC Honey Almond Lotion 500ml 210/-,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,33.0,6.0,0.0,75.0
TBC INSTA GLOW FACE PACK 400G 375/-,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC Insta Glow Herbal Bleach 345/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC Instant Radiance Vita-C Kit 1400/,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TBC JEWEL BLEACH 43ml 70/-,0.0,0.0,36.0,18.0,39.0,33.0,60.0,18.0,30.0,24.0,30.0,15.0,303.0
TBC JEWEL FACE WASH 120ml 110/-,14.0,14.0,18.0,9.0,4.0,9.0,18.0,9.0,6.0,9.0,27.0,0.0,137.0
TBC JEWEL FACIAL KIT  285/-,10.0,24.0,9.0,11.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0
TBC JEWEL FACIAL KIT 260G 1295/,4.0,4.0,5.0,0.0,9.0,3.0,2.0,0.0,0.0,2.0,4.0,2.0,35.0
TBC Jewel Luxury Cleanser 600/,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Jewel Luxury Cream  600/,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC Jewel Luxury Facial Kit 725,13.0,11.0,10.0,3.0,8.0,6.0,12.0,3.0,5.0,11.0,9.0,5.0,96.0
TBC Jewel Luxury Gel 600/,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC Jewel Luxury S/W Scrub 600/,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC K FACTOR SHAMPOO 200ml 195/,0.0,0.0,0.0,13.0,10.0,13.0,2.0,3.0,0.0,5.0,3.0,0.0,49.0
TBC LACTO TAN CLEAR 50 80/-,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC MATTIFYING CREAMSFP 30 50ML 199/,5.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
TBC Melon Tea Tree Astrigent 100ml 155/-,12.0,15.0,6.0,15.0,10.0,12.0,6.0,12.0,0.0,3.0,0.0,6.0,97.0
TBC Navratna Facial Kit 795/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TBC Neem & Alovera Facewash 100gm 95/,27.0,32.0,39.0,12.0,0.0,37.0,10.0,24.0,6.0,15.0,33.0,18.0,253.0
TBC Orange Face Wash 100ml 140/-,0.0,0.0,0.0,24.0,19.0,31.0,12.0,12.0,0.0,0.0,0.0,0.0,98.0
TBC Papaya Anti Blemish Kit 260g 795/-,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,3.0,5.0,20.0
TBC Papaya Cream 100g 140/-,61.0,30.0,17.0,33.0,15.0,24.0,15.0,27.0,29.0,0.0,0.0,24.0,275.0
TBC Papaya Cream 50g 80/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,14.0,7.0,51.0
TBC Papaya Face Wash 100ml 145/-,26.0,26.0,14.0,12.0,28.0,28.0,15.0,19.0,12.0,18.0,27.0,24.0,249.0
TBC PAPAYA FACIAL KIT 750/-,4.0,10.0,6.0,3.0,11.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0
TBC Papaya HR Cream 50gm 72/-,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Papaya Kit 55g 285/,9.0,21.0,3.0,3.0,19.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,88.0
TBC PAPAYA PACK 100ml 140/-,12.0,9.0,18.0,9.0,14.0,9.0,6.0,3.0,18.0,6.0,15.0,10.0,129.0
TBC PAPAYA SCRUB 100G 150/-,20.0,24.0,7.0,6.0,19.0,27.0,19.0,21.0,9.0,10.0,9.0,12.0,183.0
TBC Party Glow Kit 55g 285/-,6.0,2.0,12.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0
TBC Pear Face wash 100ml 165/-,6.0,0.0,18.0,3.0,0.0,15.0,18.0,0.0,3.0,0.0,0.0,0.0,63.0
TBC Pearl Facial Kit 285/-,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TBC Pearl Whitening day Cream 50g 295/-,17.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
TBC POWER D TAN + PACK  100ml 399/-,0.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,19.0
TBC POWER D TAN ++ SCRUB 100ml 399/-,5.0,10.0,6.0,2.0,12.0,5.0,0.0,3.0,3.0,0.0,3.0,5.0,54.0
TBC Power D Tan Face Wash 135/-,12.0,43.0,0.0,33.0,24.0,21.0,5.0,15.0,18.0,6.0,18.0,6.0,201.0
TBC POWER D TAN FACE WASH 70/-,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,30.0
TBC POWER D TAN KIT MINI 15GM 285/-,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC PRO D TAN BLEACH+PACK 725/-,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0
TBC Real Basil face wash 50ml 80/-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC Repair Day GEL Cream 550/-,0.0,0.0,0.0,4.0,0.0,7.0,6.0,3.0,4.0,1.0,2.0,2.0,29.0
TBC Repair Furming Mask 550/-,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0
TBC Repair Gel Scrub 100ml 425/-,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0
TBC Repair Serum 50g 550/-,0.0,0.0,0.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0
TBC ROSE Hair Removal Cream 50gm 72/,0.0,0.0,6.0,3.0,0.0,0.0,12.0,0.0,24.0,12.0,0.0,0.0,57.0
TBC Rose N Wine Facial Kit 400g 700/-,0.0,0.0,0.0,8.0,5.0,4.0,13.0,3.0,0.0,2.0,5.0,1.0,41.0
TBC Rose N Wine Facial Kit 55g 285/-,0.0,0.0,10.0,0.0,5.0,4.0,10.0,0.0,2.0,6.0,6.0,6.0,49.0
TBC Satin Glow Facial Kit 400g 4in1 700/,1.0,6.0,3.0,1.0,6.0,2.0,5.0,2.0,1.0,5.0,0.0,2.0,34.0
TBC SKIN WHITENING NANO KIT 850/-,9.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,25.0
TBC Skinlift Rose &Wine Facial Kit 1250/,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
TBC Softing Cleansing Butter 375/-,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,11.0
TBC SPF 45 120ml 299/-,20.0,27.0,0.0,0.0,0.0,14.0,13.0,0.0,10.0,1.0,0.0,7.0,92.0
TBC SPF 70 60ml 399/-,10.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
TBC SPF Oil Free Gel 100ml 229/-,0.0,0.0,12.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0
TBC Sun Block BB Cream 60ml 199/-,30.0,19.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
TBC SUNSCREEN GEL SPF 20 100ml 229/-,6.0,14.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,30.0
TBC SUNSCREEN GEL SPF 20 60ml 149/-,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,14.0
TBC SUNSCREEN LOTION SPF 20 179/-,23.0,18.0,12.0,10.0,6.0,6.0,5.0,0.0,0.0,3.0,9.0,0.0,92.0
TBC SUNSCREEN LOTION SPF 20 60m 99/-,9.0,17.0,0.0,0.0,0.0,15.0,2.0,0.0,9.0,0.0,18.0,0.0,70.0
TBC SUNSCREEN MATTIFYING CREAM 349/-,22.0,6.0,17.0,7.0,0.0,18.0,14.0,0.0,8.0,4.0,0.0,3.0,99.0
TBC Vitamin-E Lotion 300ml 135/-,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TBC WHEAT NOURISH MASSAGE CREAM 350G 475,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0
TBC WHEAT NOURISH MASSAGE CREAM 50G 245/,5.0,0.0,5.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0
TBC Whitening &Brightening Mask 100G 190,6.0,8.0,21.0,3.0,13.0,9.0,0.0,6.0,3.0,6.0,6.0,3.0,84.0
Te A Me  Assam 100's,0.0,18.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
Te A Me  ASSAM GOLD 100's,0.0,0.0,36.0,0.0,900.0,432.0,540.0,1.0,648.0,0.0,84.0,360.0,3001.0
Te A Me  ASSORTED GREEN TEA GIFT BOX,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Te A Me  Long Leaf Green Tea 200gm,24.0,24.0,0.0,0.0,247.0,33.0,78.0,84.0,154.0,232.0,125.0,125.0,1126.0
Te A Me APPLE CINNAMON 25's,0.0,86.0,5.0,6.0,34.0,10.0,23.0,21.0,17.0,213.0,23.0,31.0,469.0
Te A Me Assam 25's,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,188.0
Te A Me CARDOMOM 100's,0.0,0.0,0.0,1.0,36.0,90.0,72.0,0.0,0.0,36.0,108.0,0.0,343.0
Te A Me CARDOMOM 25's,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
Te A Me CARDOMOM TURMERIC 25's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,132.0,0.0,252.0
Te A Me CHAMOMILE 25's,232.0,121.0,77.0,0.0,138.0,26.0,6.0,64.0,230.0,264.0,160.0,89.0,1401.0
Te A Me Classic Assam 100's,147.0,265.0,171.0,272.0,357.0,356.0,80.0,190.0,410.0,349.0,333.0,224.0,3154.0
Te A Me CRANBERRY APPLE 25's,108.0,67.0,41.0,120.0,145.0,13.0,6.0,19.0,46.0,218.0,66.0,68.0,917.0
Te A Me DARJEELING 25's,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
Te A Me EARL GREY 25's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0
Te A Me ENGLISH BREAKFAST 100's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0
Te A Me GINGER 100's,0.0,0.0,36.0,0.0,0.0,54.0,108.0,0.0,72.0,0.0,72.0,0.0,342.0
Te A Me GINGER 25's,0.0,0.0,24.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
Te A Me GREEN MINT LEMON GINGER 25's,34.0,0.0,0.0,0.0,442.0,135.0,48.0,114.0,174.0,384.0,39.0,36.0,1395.0
Te A Me GREEN TEA 100's,0.0,0.0,0.0,36.0,36.0,45.0,27.0,0.0,6.0,0.0,18.0,10.0,178.0
Te A Me GREEN TEA 100's Promo,36.0,78.0,78.0,80.0,158.0,157.0,37.0,47.0,296.0,114.0,196.0,0.0,1277.0
Te A Me GREEN TEA 10's,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
Te A Me GREEN TEA 25's,117.0,48.0,35.0,0.0,214.0,152.0,314.0,130.0,470.0,286.0,76.0,36.0,1861.0
Te A Me HONEY LEMON GREEN 25's,65.0,159.0,149.0,83.0,518.0,347.0,128.0,134.0,520.0,360.0,91.0,181.0,2735.0
Te A Me Ice Brew Five Flavour 15's,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,120.0,0.0,192.0
Te A Me Ice Brews Lemon 18's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,95.0,24.0,0.0,143.0
Te A Me Ice Brews Lychee 18's,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,24.0,0.0,96.0
Te A Me Ice Brews Mint Green 18's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,72.0,0.0,144.0
Te A Me Ice Brews Peach 18's,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,48.0,0.0,0.0,0.0,96.0
Te A Me Ice Brews Wild Berries 18's,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,48.0,0.0,0.0,0.0,96.0
Te A Me JASMINE LEMONGRASS 25's,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Te A Me KASHMIRI KAHWA 25's,67.0,78.0,24.0,116.0,190.0,179.0,171.0,150.0,323.0,346.0,93.0,160.0,1897.0
Te A Me LEMON 25's,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Te A Me Loose Tea Insti 250gm,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,60.0,48.0,0.0,139.0
Te A Me MASALA 100's,0.0,0.0,0.0,0.0,72.0,36.0,108.0,0.0,0.0,0.0,0.0,0.0,216.0
Te A Me MASALA 100's Env,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,82.0
Te A Me MASALA 25's,36.0,0.0,0.0,0.0,37.0,51.0,28.0,24.0,149.0,48.0,24.0,48.0,445.0
Te A Me ORANGE GINGER 25's,18.0,51.0,0.0,8.0,32.0,6.0,19.0,11.0,9.0,0.0,64.0,19.0,237.0
Te A Me PEPPERMINT 25's,36.0,27.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,76.0
Te A Me STRAWBERRY CREAM 25's,18.0,63.0,0.0,0.0,14.0,8.0,6.0,5.0,24.0,8.0,15.0,5.0,158.0
Te A Me TULSI  GREEN 10's,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
Te A Me TULSI GREEN 25's,105.0,74.0,57.0,107.0,501.0,212.0,231.0,130.0,399.0,416.0,67.0,55.0,2354.0
Vasmol Jasmine Hair Oil -200ml,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0
Vasmol Jasmine Hair Oil -300ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
Vasmol Jasmine Hair Oil -500ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0
Vasmol Shehnai Natural Heena -150gm,0.0,0.0,0.0,48.0,36.0,24.0,27.0,0.0,36.0,12.0,23.0,0.0,206.0
Vasmol Yogiraj Ayur Oil 200,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0
Vasmol Yogiraj Ayur Oil 300,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0
Vasocare Herbal Skin Jelly. 25 ml,0.0,0.0,0.0,0.0,0.0,0.0,57.0,52.0,12.0,0.0,0.0,0.0,121.0
Vasocare Petroleum Jelly. 50 ml,0.0,0.0,0.0,0.0,0.0,0.0,11.0,122.0,122.0,225.0,0.0,0.0,480.0
VICCO BODY Lotion 300ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,40.0,80.0
VICCO NARAYANI CREAM 30G,0.0,0.0,0.0,0.0,0.0,60.0,80.0,0.0,6.0,0.0,20.0,0.0,166.0
VICCO NARAYANI SPRAY 45G,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0
VICCO SKIN CRM TURMERIC  50G,500.0,257.0,442.0,593.0,766.0,324.0,742.0,228.0,900.0,562.0,764.0,668.0,6746.0
VICCO SKIN CRM TURMERIC 15G,0.0,0.0,0.0,0.0,0.0,202.0,210.0,42.0,60.0,6.0,6.0,36.0,562.0
VICCO SKIN CRM TURMERIC 30G,854.0,228.0,556.0,360.0,1136.0,130.0,314.0,486.0,302.0,636.0,1030.0,266.0,6298.0
VICCO SKIN CRM TURMERIC 70G,104.0,185.0,86.0,438.0,272.0,118.0,164.0,277.0,166.0,222.0,178.0,152.0,2362.0
VICCO SKIN CRM WSO 15G,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,108.0,468.0
VICCO SKIN CRM WSO CRM 30G,276.0,190.0,510.0,476.0,1112.0,402.0,288.0,288.0,436.0,246.0,508.0,436.0,5168.0
VICCO SKIN CRM WSO CRM 60G,0.0,0.0,54.0,0.0,0.0,114.0,102.0,52.0,0.0,90.0,31.0,90.0,533.0
VICCO SUGAR FREE TOOTHPASTE 100,90.0,30.0,15.0,21.0,126.0,102.0,138.0,36.0,96.0,162.0,66.0,108.0,990.0
VICCO TC Oilbase Lotion 100G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,50.0
VICCO Tur (S)Shaving Cream Foam Base 70g,0.0,0.0,60.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,138.0
VICCO Tur Shaving Cream Foam Base 70g,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,30.0,0.0,48.0
VICCO TURMERIC CREAM FOAM BASE 30g 40/-,0.0,0.0,0.0,0.0,20.0,0.0,204.0,24.0,0.0,0.0,44.0,52.0,344.0
VICCO TURMERIC CREAM FOAM BASE 70g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,18.0,58.0
VICCO VAJRADANTI PASTE 100,120.0,258.0,60.0,120.0,276.0,42.0,130.0,57.0,0.0,6.0,0.0,0.0,1069.0
VICCO VAJRADANTI PASTE 100 65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,120.0,180.0,264.0,105.0,812.0
VICCO VAJRADANTI PASTE 150,111.0,612.0,954.0,120.0,360.0,40.0,126.0,339.0,0.0,0.0,0.0,0.0,2662.0
VICCO VAJRADANTI PASTE 150g 88/-,0.0,0.0,0.0,0.0,0.0,600.0,1380.0,720.0,900.0,672.0,846.0,181.0,5299.0
VICCO VAJRADANTI PASTE 200,125.0,200.0,144.0,145.0,312.0,0.0,198.0,115.0,132.0,235.0,0.0,194.0,1800.0
VICCO VAJRADANTI PASTE 50G,51.0,0.0,0.0,0.0,0.0,9.0,198.0,24.0,0.0,48.0,0.0,0.0,330.0
VICCO VAJRADANTI POWDER 100G,30.0,12.0,24.0,6.0,84.0,21.0,12.0,36.0,12.0,0.0,0.0,50.0,287.0
VICCO VAJRADANTI POWDER 50G,0.0,0.0,0.0,0.0,0.0,40.0,114.0,18.0,12.0,0.0,12.0,30.0,226.0
Visibility & Promotions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOODWARDS GRIPE WATER 130ML,0.0,0.0,24.0,120.0,36.0,42.0,30.0,24.0,21.0,339.0,63.0,857.0,1556.0
WOODWARDS GRIPE WATER 200ML,0.0,0.0,12.0,98.0,15.0,30.0,42.0,40.0,30.0,159.0,864.0,735.0,2025.0
Zandu Balm 25ml,53.0,112.0,53.0,168.0,140.0,204.0,331.0,181.0,121.0,217.0,114.0,0.0,1694.0
Zandu Balm 8ml,212.0,416.0,366.0,536.0,677.0,374.0,786.0,349.0,360.0,349.0,80.0,0.0,4505.0
Zandu Balm 8ml Ultra Power,191.0,201.0,32.0,260.0,353.0,191.0,406.0,217.0,348.0,123.0,105.0,39.0,2466.0
Zandu Chyavanprashad  450g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,81.0,64.0,0.0,0.0,320.0
Zandu Chyavanprashad  900g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,81.0,16.0,0.0,0.0,193.0
Zandu Honey 100gm,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,36.0
Zandu Honey 250gm,125.0,49.0,79.0,0.0,632.0,24.0,164.0,218.0,409.0,285.0,0.0,0.0,1985.0
Zandu Honey 500gm,108.0,16.0,101.0,99.0,133.0,121.0,183.0,467.0,361.0,351.0,0.0,0.0,1940.0
Zandu Immu Ayu I Jellly Mango -48,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,48.0
Zandu Immu Ayu I Jelly Mango -24,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0
