Item Details,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Total Qty.
Te A Me Ice Brew Five Flavour 15's,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,77.0
Te A Me Ice Brews Lychee 18's,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0
Te A Me Ice Brews Mint Green 18's,11.0,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,46.0
Te A Me Ice Brews Peach 18's,0.0,0.0,12.0,48.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,144.0
Te A Me Ice Brews Wild Berries 18's,0.0,0.0,7.0,102.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,24.0,208.0
Te A Me JASMINE LEMONGRASS 25's,0.0,5.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,118.0
Te A Me KASHMIRI KAHWA 25's,188.0,239.0,2.0,67.0,0.0,0.0,42.0,66.0,0.0,48.0,48.0,24.0,724.0
Te A Me Loose Tea Insti 250gm,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Te A Me MASALA 100's,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
Te A Me MASALA 25's,138.0,121.0,0.0,24.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,391.0
Te A Me ORANGE GINGER 25's,26.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,35.0
Te A Me PEPPERMINT 25's,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0
Te A Me STRAWBERRY CREAM 25's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te A Me TULSI GREEN 25's,134.0,277.0,1.0,23.0,48.0,1.0,15.0,48.0,24.0,64.0,0.0,0.0,635.0
Trade Expences & Promotions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanesa Deo Queen 100gm 200/-,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Vasmol Jasmine Hair Oil -200ml,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0
Vasmol Jasmine Hair Oil -300ml,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0
Vasmol Shehnai Natural Heena -150gm,0.0,64.0,18.0,91.0,95.0,18.0,72.0,6.0,30.0,18.0,24.0,48.0,484.0
Vasmol Yogiraj Ayur Oil 200,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
Vasocare Herbal Skin Jelly. 25 ml,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
Vasocare Petroleum Jelly. 50 ml,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Vegas Pefume POP 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,46.0
Vegas Perfume Black 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,98.0,7.0,129.0
Vegas Perfume Blue 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,104.0,7.0,135.0
Vegas Perfume Bold 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,7.0,61.0
Vegas Perfume Cool 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.0,51.0
Vegas Perfume Flower 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,104.0,7.0,135.0
Vegas Perfume Night 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,102.0,7.0,133.0
Vegas Perfume Red 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,104.0,7.0,135.0
Vegas Perfume Sherry 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,102.0,7.0,133.0
Vegas Perfume Trance 50ml 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,104.0,7.0,135.0
VICCO  DALCH TOOTHPASTE 160GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0
VICCO  SAUNF TOOTHPASTE 160GM,0.0,0.0,0.0,0.0,0.0,10.0,10.0,70.0,0.0,0.0,0.0,0.0,90.0
VICCO BODY Lotion 300ML,0.0,0.0,0.0,5.0,0.0,0.0,80.0,40.0,1.0,118.0,0.0,0.0,244.0
VICCO NARAYANI CREAM 30G,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
VICCO NARAYANI SPRAY 45G,0.0,30.0,18.0,6.0,0.0,12.0,18.0,6.0,18.0,12.0,0.0,0.0,120.0
VICCO SF TOOTHPASTE 160GM,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0
VICCO SKIN CRM TURMERIC  50G,611.0,784.0,1200.0,498.0,720.0,522.0,594.0,632.0,574.0,611.0,360.0,256.0,7362.0
VICCO SKIN CRM TURMERIC 15G,42.0,42.0,24.0,56.0,110.0,117.0,27.0,196.0,154.0,96.0,110.0,197.0,1171.0
VICCO SKIN CRM TURMERIC 30G,662.0,735.0,317.0,514.0,378.0,246.0,539.0,533.0,296.0,322.0,459.0,304.0,5305.0
VICCO SKIN CRM TURMERIC 70G,286.0,456.0,218.0,207.0,368.0,306.0,222.0,382.0,172.0,310.0,101.0,193.0,3221.0
VICCO SKIN CRM WSO 15G,12.0,84.0,16.0,0.0,0.0,0.0,24.0,36.0,24.0,16.0,6.0,52.0,270.0
VICCO SKIN CRM WSO CRM 30G,250.0,876.0,463.0,456.0,582.0,414.0,502.0,658.0,434.0,484.0,454.0,426.0,5999.0
VICCO SKIN CRM WSO CRM 60G,30.0,80.0,40.0,100.0,76.0,94.0,72.0,51.0,28.0,30.0,18.0,49.0,668.0
VICCO SUGAR FREE TOOTHPASTE 100,157.0,117.0,93.0,5.0,0.0,12.0,7.0,122.0,0.0,0.0,0.0,0.0,513.0
VICCO Tur (S)Shaving Cream Foam Base 70g,24.0,22.0,18.0,0.0,12.0,24.0,24.0,34.0,0.0,0.0,126.0,24.0,308.0
VICCO Tur Shaving Cream Foam Base 70g,13.0,24.0,18.0,18.0,24.0,33.0,0.0,0.0,24.0,18.0,23.0,0.0,195.0
VICCO TURMERIC CREAM FOAM BASE 30g 40/-,54.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,186.0
VICCO TURMERIC CREAM FOAM BASE 70g,0.0,12.0,12.0,38.0,120.0,128.0,16.0,0.0,21.0,47.0,6.0,48.0,448.0
VICCO VAJRADANTI PASTE 100 69,1434.0,482.0,906.0,1360.0,840.0,1308.0,1104.0,1296.0,738.0,1662.0,876.0,1704.0,13710.0
VICCO VAJRADANTI PASTE 150g 93/-,1236.0,1316.0,974.0,1014.0,820.0,794.0,1122.0,1062.0,736.0,1410.0,1668.0,1122.0,13274.0
VICCO VAJRADANTI PASTE 200,467.0,210.0,169.0,552.0,333.0,329.0,411.0,264.0,588.0,396.0,267.0,178.0,4164.0
VICCO VAJRADANTI PASTE 50G,0.0,204.0,40.0,54.0,96.0,108.0,0.0,66.0,90.0,60.0,0.0,0.0,718.0
VICCO VAJRADANTI POWDER 100G,174.0,26.0,48.0,15.0,18.0,42.0,21.0,39.0,6.0,51.0,30.0,0.0,470.0
VICCO VAJRADANTI POWDER 200G,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,8.0,10.0,5.0,1.0,35.0
VICCO VAJRADANTI POWDER 50G,270.0,48.0,12.0,24.0,54.0,42.0,36.0,72.0,10.0,54.0,65.0,0.0,687.0
Visibility & Promotions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W SOAP US 125 GM 50/-,0.0,0.0,0.0,0.0,0.0,0.0,48.0,180.0,48.0,1235.0,96.0,24.0,1631.0
W2 Aloevera Gel 100gm 99/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,104.0
W2 Apple Conditioner 500ml 449/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Apple Shampoo 1000ml 699/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,36.0,0.0,78.0
W2 Apple Shampoo 100ml 125/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0
W2 Avocado & Paperment Oil De -Tan & D-P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,96.0
W2 Body Lotion 100gm 125/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88.0
W2 Bold Deo Gift Set (3+1) 597/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,118.0,0.0,142.0
W2 Charcoal Facewash 50gm 75/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.0,100.0
W2 Charcoal Scrub 50gm 79/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,12.0,104.0
W2 CTM Kit 200g 699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0
W2 Cucumber & Aloevera Gel 500gm 399/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
W2 Cucumber Skin Hydrating Face Pack599/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Fairness Kit 200g 1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0
W2 Gold Toner (parlour) 100ml 399/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Insta Glow Kit 200g 1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0
W2 Intense Gold Facial Kit 450g 1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0
W2 Ivory Peach Moisturiser 500ml 599/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Make UP Eraser 449/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,116.0
W2 Neem & Turmeric Facewash 50gm 75/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0
W2 Papaya Facewash 50gm 75/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,12.0,108.0
W2 Papaya Facial Kit 450g 999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0
W2 Papaya Scrub 50gm 79/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,84.0
W2 Pure Radiance Saffron Face Scrub 500g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Raspberry Skin Toner 500ml 399/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,54.0
W2 Smooth & Blemish Saffron Massage Crea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0
W2 Straberry Facewash 50gm 75/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,12.0,128.0
WILDSTONE DEO BS LEGEND 150 ML 199/,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,63.0,92.0
WILDSTONE DEO COPPER 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,10.0,30.0,73.0,186.0
WILDSTONE DEO SOAP MUSK 125 GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,116.0,0.0,252.0
WILDSTONE HYDRA ENERGY 150 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,276.0,2.0,165.0,24.0,707.0
WILDSTONE IRON 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0
WILDSTONE NIGHT RIDER 150 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,96.0,192.0
WOODWARDS GRIPE WATER 130ML,87.0,797.0,237.0,687.0,120.0,165.0,135.0,231.0,396.0,614.0,180.0,384.0,4033.0
WOODWARDS GRIPE WATER 200ML,1074.0,1708.0,1411.0,1189.0,84.0,687.0,321.0,1037.0,285.0,1366.0,186.0,763.0,10111.0
WS  DEO EDGE 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,48.0,240.0,48.0,0.0,120.0,48.0,504.0
WS AQUA FRESH 100 ML 999/-,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,2.0,13.0
WS AQUA FRESH 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,183.0,39.0,0.0,7.0,0.0,0.0,229.0
WS BP DEO STONE 120 ML 225/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,138.0,336.0,1033.0
WS BP DEO STONE 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,336.0,282.0,10.0,144.0,47.0,48.0,867.0
WS CODE DEO CHROME 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,447.0,468.0,241.0,408.0,525.0,252.0,2341.0
WS CODE GOLD 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,210.0,159.0,15.0,48.0,111.0,150.0,693.0
WS CODE PLATINUM 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,96.0,249.0,240.0,24.0,18.0,61.0,688.0
WS CODE TITANIUM 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,321.0,606.0,387.0,243.0,609.0,467.0,2633.0
WS DEO ASSORTED (LG+US+RED)2+1 500/-,0.0,0.0,0.0,0.0,0.0,0.0,133.0,429.0,390.0,179.0,236.0,116.0,1483.0
WS DEO BRONZE 120 ML 225/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,30.0,147.0,1032.0
WS DEO BRONZE 120 ML 250/,0.0,0.0,0.0,0.0,0.0,0.0,183.0,135.0,128.0,148.0,0.0,9.0,603.0
WS DEO BS RED 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,357.0,259.0,69.0,192.0,191.0,396.0,1464.0
WS DEO BS US 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,16.0,36.0,155.0,0.0,356.0
WS DEO CODE STEEL 120 ML 250/-,0.0,0.0,0.0,0.0,0.0,0.0,336.0,441.0,325.0,71.0,213.0,99.0,1485.0
WS DEO FOREST SPICE 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0
WS DEO LEGEND 225 ML 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,288.0,384.0,144.0,24.0,1056.0
WS DEO RED 225 ML 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,288.0,384.0,0.0,0.0,888.0
WS DEO ROMANCE 225ML 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,384.0
WS DEO SOAP (2+2 COMBI) 75GM 84/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,0.0,108.0
WS DEO SOAP (3+1) COMBI 125GM 150/-,0.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,18.0,17.0,18.0,288.0,539.0
WS DEO SOAP FOREST SPICE 125 GM 50/-,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,35.0,1229.0,48.0,0.0,1492.0
WS DEO ULTRA SENSUAL 150 ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,345.0,141.0,114.0,0.0,192.0,576.0,1368.0
WS DEO US 225 ML 299/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,175.0,388.0,144.0,24.0,947.0
WS HYDRA ENERGY 100 ML 599/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,22.0,1.0,3.0,40.0
WS HYDRA ENERGY 50 ML 299/-,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,18.0,29.0,7.0,19.0,85.0
WS PERFUME  EDGE 50 ML 399/-,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,72.0
WS PERFUME COMPACT BLAST 18ML 65/,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,144.0,184.0
WS PERFUME COMPACT CHARGE 18ML 65/,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,144.0,184.0
WS PERFUME COMPACT FRESH 18ML 65/-,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,144.0,184.0
WS PERFUME FOREST SPICE 100 ML 599/-,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,24.0,24.0,0.0,82.0
WS PERFUME FOREST SPICE 50 ML 399/-,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,8.0,29.0,34.0,39.0,131.0
WS PERFUME FS 100 ML 499/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0
WS PERFUME FS 50m 399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS PERFUME HYDRA ENERGY  100 ML 599/-,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,5.0,3.0,0.0,0.0
WS PERFUME RED  100 ML 999/-,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,7.0
WS PERFUME THUNDER 100 ML 999/-,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,24.0,0.0,32.0
WS PERFUME ULTRA SENSUAL 50 ML 399/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,11.0,48.0,0.0,78.0
WS PERFUME US 100 ML 599/-,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,16.0,24.0,0.0,60.0,142.0
WS SOAP FS  125GM 50/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,36.0
Zandu Balm 25ml,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
Zandu Balm 8ml Ultra Power,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Zandu Honey 250gm,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Zandu Honey 500gm,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Zandu Kesari Jivan 450 gm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zandu Kesari Jivan Diabetic 450 gm,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Zandu Lalima B&S P'Fier 100ml,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
Zandu Lalima B&S P'Fier 500ml,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Zandu Nityam Churan 100gm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zandu Nityam Churan 50gm,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Zandu Pain Relief Gel 15ml,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Zandu Pain Relief Gel 30ml,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Zandu Pancharishta Digestive Tonic 450ML,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zandu Sonachandi Chyawanprash  Plus 450g,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
Zandu Spray Pain Relief 48ml,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Zandu Vigorex 20 Capsule-24,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
