Item Details,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Total Qty.
ST PERFUME ALIVE 18ML 65/-,0.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
ST PERFUME BLOOM 18ML 65/,0.0,22.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
ST PERFUME LUSH 18ML 65/,0.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
ST PERFUME ROMANCE 100ML 699/-,144.0,0.0,63.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0
ST PERFUMES DREAM 50ML,128.0,25.0,119.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0
ST PERFUMES ROMANCE 50ML 399/-,0.0,25.0,198.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0
ST ROLL ON ACTIVE LIFESTYLE  50ML 180/-,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
ST ROLL ON BRIGHTENING  50ML 180/-,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
ST SOAP PINK + ROMANCE 750GM 300/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0
ST SOAP PINK 125 GM 50/-,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,171.0
ST TALC PINK 300 GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0
ST TALC PINK100 GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0
ST TALC ROMANCE 300 GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0
ST TE AMO COMBI(AQ+PL+BR) 120ml*3,0.0,160.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
ST TE AMO PETAL 120ML 199/-,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
ST TEMP DEO MYSTERY  150 ML 190/-,373.0,8.0,233.0,86.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,783.0
Streax Glossy Serum Shine Conditioner249,1.0,2.0,2.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
Streax Glossy Serum Shine Shampoo 190/-,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Streax Hair Color Burgundy 3.16,0.0,0.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
Streax Hair Color Dark Brown 3 No 149/-,0.0,0.0,36.0,0.0,65.0,43.0,10.0,0.0,72.0,36.0,0.0,36.0,298.0
Streax Hair Color Natural Black 1No 149/,0.0,0.0,0.0,21.0,42.0,47.0,17.0,16.0,11.0,10.0,0.0,9.0,173.0
Streax Hair Color Smart N Black 30/-,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Streax Hair Color Smart N Brown  25/-,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0
Streax Hair Serum 100m 299/-,955.0,772.0,911.0,1473.0,1264.0,1247.0,965.0,2166.0,1089.0,685.0,777.0,1380.0,13684.0
Streax Hair Serum 45m,315.0,410.0,582.0,579.0,626.0,939.0,926.0,1228.0,1044.0,1080.0,555.0,1874.0,10158.0
Streax HC - 45 ml Burgundy 30/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,384.0
Streax HC - 45 ml Cinnamon RED 35/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,384.0
Streax HC - 45 ml Dark Brown 30/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,576.0
Streax HC - 45 ml Golden Blonde 35/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,576.0
Streax HC - 45 ml Natural Black 35/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,384.0
Streax HC - 45 ml Natural Brown 35/-,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,384.0
Streax HC - 60 ml Black Brown Mini 65/-,0.0,0.0,0.0,0.0,0.0,72.0,0.0,144.0,0.0,0.0,0.0,72.0,288.0
Streax HC - 60 ml Burgundy Mini 65/-,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,144.0,0.0,288.0
Streax HC - 60 ml Cinnamon Red Mini 70/-,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0,144.0,0.0,288.0
Streax HC - 60 ml Dark Brown Mini 65/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,288.0
Streax HC - 60 ml Flame Red Mini,0.0,0.0,0.0,0.0,0.0,72.0,0.0,144.0,72.0,0.0,0.0,0.0,288.0
Streax HC - 60 ml Golden Blonde Mini 70/,0.0,0.0,0.0,0.0,0.0,72.0,0.0,144.0,72.0,0.0,72.0,0.0,360.0
Streax HC - 60 ml Golden Brown Mini,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0,144.0,0.0,288.0
Streax HC - 60 ml Light Brown Mini 65/-,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,216.0
Streax HC - 60 ml N Black Mini 65/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,144.0
Streax HC - 60 ml N Brown Mini 65/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,72.0,216.0
Streax HC - 60 ml Platinum Mini 70/-,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,216.0
Streax HC - 60 ml Rediish Brown Mini 70/,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,72.0,0.0,0.0,216.0
Streax HC - 60 ml Walnut Brown Mini 70/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0
Streax HC  Soft Blonde 3no 160/-,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,50.0
Streax HC  Ultralight Purple 160/-,17.0,0.0,0.0,0.0,0.0,26.0,48.0,96.0,0.0,48.0,0.0,0.0,235.0
Streax HC  Ultralight Sapphire 160/-,0.0,0.0,3.0,0.0,19.0,28.0,48.0,96.0,0.0,48.0,96.0,0.0,338.0
Streax HC  Ultralight Vibrant Red 160/-,0.0,10.0,6.0,0.0,8.0,6.0,3.0,8.0,7.0,0.0,0.0,15.0,63.0
Streax HC  Vibrant Blonde 3no 160/-,0.0,29.0,8.0,0.0,11.0,21.0,3.0,0.0,48.0,0.0,0.0,0.0,114.0
Streax HC Ultralights Soft RED 175/-,0.0,0.0,0.0,6.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,17.0,38.0
Streax Insta HC Burgundy 25/-,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Streax Insta HC Dark Brown 25/-,0.0,0.0,212.0,0.0,279.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,1067.0
Streax Insta HC N Black  25/-,0.0,0.0,20.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,422.0
Streax Insta Shampoo Hair Color 25ml 39/,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
Streax Insta Shampoo HC Burgundy 25/-,0.0,0.0,22.0,0.0,60.0,218.0,238.0,384.0,0.0,192.0,0.0,0.0,1114.0
Streax Insta Shampoo HC D Brown 15ml 25/,439.0,2202.0,639.0,3214.0,2302.0,1593.0,3679.0,4169.0,1189.0,4457.0,4969.0,3207.0,32059.0
Streax Insta Shampoo HC N Black 15ml 25/,2688.0,4224.0,2132.0,5760.0,5254.0,4735.0,5075.0,9458.0,7323.0,10422.0,18632.0,7339.0,83042.0
Streax Insta Shampoo HC N Brown 15ml 25/,192.0,2496.0,980.0,2112.0,2708.0,1344.0,2112.0,3088.0,2496.0,4224.0,6528.0,3264.0,31544.0
Streax Luscious Long Conditioner 249/--,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Streax Luscious Long Shampoo 190/-,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax TLC  Dark Brown 170m No3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0
Streax TLC  Natural Brown 170m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax TLC D Brown Mini 225/-,16.0,13.0,0.0,0.0,0.0,42.0,12.0,54.0,0.0,36.0,0.0,24.0,197.0
Streax TLC Mahogany 170m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax TLC N Black 170ml 1 No,0.0,0.0,0.0,36.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,4.0,73.0
Streax TLC N Black Mini 225/-,0.0,0.0,0.0,0.0,8.0,0.0,18.0,48.0,0.0,72.0,24.0,24.0,194.0
Streax Ultralight Cappuccino Brown 160/-,3.0,0.0,0.0,0.0,0.0,23.0,48.0,46.0,0.0,0.0,96.0,0.0,216.0
Streax Ultralight Green Emerald 160/-,0.0,0.0,0.0,0.0,0.0,24.0,48.0,96.0,0.0,48.0,0.0,0.0,215.0
Streax Ultralight Hazel Brown 160/-,0.0,10.0,9.0,10.0,0.0,19.0,0.0,3.0,13.0,9.0,3.0,8.0,84.0
Streax Ultralight Mocha Brown 160/-,0.0,0.0,0.0,9.0,6.0,4.0,11.0,16.0,8.0,0.0,0.0,9.0,63.0
Super Vasmol Kesh kala-33 100ml,1152.0,1920.0,132.0,1283.0,607.0,960.0,480.0,915.0,672.0,288.0,672.0,1056.0,10137.0
Super Vasmol Kesh kala-33 50ml,30.0,90.0,75.0,54.0,308.0,36.0,264.0,27.0,198.0,0.0,426.0,228.0,1736.0
Supply & installation of Solid box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0
TB DIAPERS PANTS EASY L 42s*6,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,12.0,63.0
TB DIAPERS PANTS EASY LARGE 30s*8,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,112.0
TB DIAPERS PANTS EASY M 34s*8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,4.0
TB DIAPERS PANTS EASY M 50s*6,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
TB DIAPERS PANTS EASY SMALL 42s*8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,31.0
TB DIAPERS PANTS EASY SMALL 56s*6,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,64.0
TB DIAPERS PANTS EASY XL 26s*8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,39.0
TB DIAPERS PANTS EASY XL 34s*6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,17.0
TB DIPAERS PANTS EASY X LARGE 7S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0
Vasmol Jasmine Hair Oil -100ml,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasmol Shehnai Natural Heena -150gm,12.0,18.0,6.0,7.0,22.0,12.0,18.0,6.0,0.0,12.0,0.0,6.0,119.0
VICCO  DALCH TOOTHPASTE 160GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,360.0,180.0,600.0
VICCO  SAUNF TOOTHPASTE 200GM,120.0,60.0,0.0,720.0,480.0,1440.0,360.0,1500.0,2280.0,1140.0,1920.0,2160.0,12180.0
VICCO Action Clean Tooth Brush,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
VICCO NARAYANI CREAM 30G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
VICCO Senso Clean Tooth Brush,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0
VICCO SKIN CRM TURMERIC VTC 15G,138.0,138.0,408.0,114.0,132.0,106.0,240.0,222.0,138.0,258.0,102.0,102.0,2098.0
VICCO SKIN CRM TURMERIC VTC 30G,184.0,634.0,843.0,348.0,550.0,363.0,0.0,900.0,1044.0,0.0,148.0,426.0,5440.0
VICCO SKIN CRM TURMERIC VTC 50G,720.0,320.0,480.0,360.0,468.0,390.0,240.0,500.0,600.0,400.0,400.0,700.0,5578.0
VICCO SKIN CRM TURMERIC VTC 70G,546.0,306.0,414.0,300.0,480.0,540.0,240.0,960.0,600.0,528.0,966.0,1026.0,6906.0
VICCO SKIN CRM WSO 15G,54.0,18.0,102.0,105.0,85.0,0.0,174.0,72.0,210.0,120.0,144.0,198.0,1282.0
VICCO SKIN CRM WSO CRM 30G,1080.0,1080.0,720.0,720.0,900.0,720.0,360.0,1260.0,540.0,360.0,540.0,540.0,8820.0
VICCO SKIN CRM WSO CRM 60G,240.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,540.0
VICCO Tur Shaving Cream Foam Base 70g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0
VICCO TURMERIC CR FW FOAM BASE 70g,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
VICCO VAJRADANTI PASTE 100 77/-,1020.0,1200.0,1560.0,720.0,1320.0,1440.0,1200.0,1800.0,2520.0,1920.0,1560.0,2520.0,18780.0
VICCO VAJRADANTI PASTE 150g 105/-,300.0,360.0,360.0,540.0,420.0,480.0,120.0,900.0,0.0,840.0,360.0,960.0,5640.0
VICCO VAJRADANTI PASTE 200 127/-,720.0,600.0,1082.0,2100.0,1799.0,1080.0,900.0,1620.0,1200.0,2280.0,1020.0,1441.0,15842.0
VICCO VAJRADANTI PASTE 50G,0.0,30.0,102.0,51.0,66.0,58.0,54.0,0.0,180.0,0.0,84.0,96.0,721.0
VICCO VAJRADANTI POWDER 100G,132.0,0.0,36.0,48.0,54.0,12.0,84.0,66.0,204.0,120.0,30.0,264.0,1050.0
VICCO VAJRADANTI POWDER 50G,0.0,288.0,432.0,240.0,0.0,96.0,120.0,156.0,72.0,132.0,600.0,444.0,2580.0
WOODWARDS GRIPE WATER 130ML,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
WOODWARDS GRIPE WATER 200ML,113.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,180.0
WS  DEO EDGE 150 ML 199/-,68.0,78.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
WS AQUA FRESH 100 ML 999/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS ASL US 100ml 195/-,96.0,24.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,204.0
WS ASL US 50ml 110/-,191.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0
WS BP DEO STONE 120 ML 225/-,192.0,48.0,1416.0,456.0,2016.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,4848.0
WS CODE DEO CHROME 120 ML 250/-,177.0,141.0,171.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,538.0
WS CODE GOLD 120 ML,89.0,50.0,64.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,256.0
WS CODE IRIDIUM 120 ML 250/-,192.0,45.0,94.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0
WS CODE PLATINUM 120 ML 250/-,109.0,0.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,205.0
WS CODE TITANIUM 120 ML 250/-,336.0,424.0,272.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1128.0
WS DEO ASSORTED (LG+US+RED)2+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
WS DEO BEYOND 150 ML 199/-,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
WS DEO BRONZE 120 ML 225/,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,63.0
WS DEO BS INTENCE BLACK 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0
WS DEO BS INTENCE BLACK 150 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0
WS DEO BS INTENCE NEON 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0
WS DEO BS INTENCE OCEAN120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0
WS DEO BS INTENCE TRANCE 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0
WS DEO BS INTENCE TRANCE 150 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
WS DEO BS INTENCE WOOD 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0
WS DEO BS LEGEND 150 ML 199/,66.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,112.0
WS DEO BS RED 150 ML 210/-,48.0,192.0,101.0,288.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,725.0
WS DEO BS US 150 ML 199/-,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0
WS DEO CODE STEEL 120 ML 250/-,340.0,578.0,294.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1355.0
WS DEO COPPER 120 ML 250/-,60.0,54.0,57.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,219.0
WS DEO FOREST SPICE 150 ML 199/-,0.0,0.0,24.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,678.0
WS DEO LEGEND 225 ML 299/-,48.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,240.0
WS DEO RED 225 ML 315/-,918.0,72.0,104.0,192.0,48.0,1248.0,0.0,96.0,0.0,0.0,0.0,192.0,2870.0
WS DEO SOAP (2+2 COMBI) 75GM 105/-,219.0,322.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1156.0
WS DEO SOAP (3+1) COMBI 125GM 171/-,0.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
WS DEO SOAP FOREST SPICE 125 GM 57/-,0.0,72.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,299.0
WS DEO SOAP MUSK 125 GM,0.0,147.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0
WS DEO US 150 ML 199/-,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
WS DEO US 225 ML 299/-,125.0,89.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0
WS HYDRA ENERGY 100 ML 599/,0.0,101.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
WS HYDRA ENERGY 150 ML 199/-,411.0,246.0,63.0,54.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,1307.0
WS HYDRA ENERGY 50 ML 299/-,144.0,192.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,516.0
WS IRON 120 ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0
WS NIGHT RIDER 150 ML,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
WS PERFUME  EDGE 100ML 599/-,240.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0
WS PERFUME  EDGE 50 ML 399/-,129.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,227.0
WS PERFUME COMPACT BLAST 18ML 65/,179.0,15.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
WS PERFUME COMPACT CHARGE 18ML 65/,29.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
WS PERFUME COMPACT FRESH 18ML 65/-,70.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
WS PERFUME FOREST SPICE 100 ML 599/-,96.0,0.0,24.0,72.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,216.0
WS PERFUME FOREST SPICE 50 ML 399/-,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
WS PERFUME HYDRA ENERGY  100 ML 599/-,9.0,202.0,144.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0
WS PERFUME ULTRA SENSUAL 50 ML 399/-,292.0,26.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0
WS PERFUME US 100 ML 599/-,168.0,48.0,24.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,312.0
WS SHAVING BRUSH 55/-,0.0,0.0,14.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
WS SHAVING CREAM (HYDRA ENERGY) 7,36.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,162.0
WS Soap Combo(2 FS +2 Musk+2US) 750 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS SOAP FS  125GM 50/-,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
WS SOAP US 125 GM 57/-,192.0,48.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,530.0
WS TALC HYDRA ENERGY 100 GM,49.0,27.0,153.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0
WS TALC HYDRA ENERGY 300 GM,264.0,380.0,263.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1074.0
WS TALC ULTRA SENSUAL 100 GM,265.0,62.0,72.0,72.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,696.0
WS TALC ULTRA SENSUAL 300 GM,480.0,480.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0
WS US SHAVING CREAM 78gm 65/-,35.0,20.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,178.0
