Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
S TACO Shell Mini (1*12) 120/-,PCS,168.00,12268.80,336.00,26277.36,480.00,38492.40,216.00,17116.56,346.00,27817.96,240.00,19549.56,360.00,28929.60,360.00,28929.60,499.00,40113.04,201.00,16165.10,144.00,11571.84,216.00,17357.76,3566.00,284589.58
S TORTILLA DINNER KIT (1*10) 299/-,PCS,4.00,854.28,17.00,3630.69,10.00,2135.70,15.00,3203.55,14.00,2989.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,12814.20
S Wrap Salsa Sause Hot 283Gm (1*12) 130/,PCS,-5.00,-435.25,42.00,3656.28,12.00,1044.72,6.00,522.36,20.00,1712.24,12.00,1044.60,12.00,1044.72,4.00,348.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,103.00,8938.05
S Wrap Seasoning Mix 80Gm (1*36) 120/-,PCS,-15.00,-1205.40,72.00,5785.92,14.00,1125.04,3.00,241.08,73.00,5865.56,66.00,5303.76,36.00,2892.96,84.00,6750.24,0.00,0.00,0.00,0.00,-50.00,-4018.00,0.00,0.00,283.00,22741.16
S Wrap Tortilla  (1*12) 190/-,PCS,2852.00,385255.20,4876.00,657915.56,2508.00,340360.68,2576.00,348763.66,5913.00,798189.03,3984.00,538657.44,2790.00,377529.30,5328.00,713957.76,4200.00,565408.56,3489.00,470313.15,2700.00,363773.16,5228.00,698150.44,46444.00,6258273.94
Sales Promotion Expence,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25257.61,0.00,0.00,0.00,0.00,0.00,19274.69,0.00,16370.56,0.00,60902.86
Sales Promotion Scheme,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6736.31,0.00,781.00,0.00,1076.38,0.00,2005.84,0.00,1157.28,0.00,3514.85,0.00,15271.66
Sales Support Service,N.A.,0.00,15243.00,0.00,11633.00,0.00,19238.21,0.00,0.00,0.00,206599.00,0.00,0.00,0.00,550.00,0.00,3319.00,0.00,14412.00,0.00,150000.00,0.00,48244.00,0.00,105850.24,0.00,575088.45
SKORE CONDOMS BANANA 10'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-194.40,10.00,782.00,10.00,646.00,0.00,0.00,14.00,904.40,31.00,2138.00
SKORE CONDOMS BLUES 10'S PACK,PCS,21.00,1209.60,39.00,2246.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-70.40,2.00,108.80,8.00,435.20,0.00,0.00,4.00,217.60,73.00,4147.20
SKORE CONDOMS CHOCOLATE 10'S PACK,PCS,57.00,3911.76,90.00,5967.90,67.00,3459.90,126.00,5882.40,66.00,3693.60,48.00,2188.80,0.00,0.00,81.00,4143.60,150.00,8618.20,51.00,3240.40,0.00,0.00,143.00,9016.70,879.00,50123.26
SKORE CONDOMS COOL WATERMELON 10'S PACK,PCS,0.00,0.00,17.00,1224.00,0.00,0.00,3.00,216.00,60.00,2400.00,132.00,5280.00,0.00,0.00,-2.00,-144.00,0.00,0.00,72.00,2880.00,0.00,0.00,48.00,1920.00,330.00,13776.00
SKORE CONDOMS DOTS 10'S PACK,PCS,4.00,275.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,64.60,3.00,244.80,8.00,652.80,0.00,0.00,8.00,652.80,24.00,1890.04
SKORE CONDOMS FLAVOURS 20'S PACK,PCS,0.00,0.00,25.00,3420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.00,-593.48,4.00,516.80,2.00,258.40,6.00,775.20,6.00,775.20,39.00,5152.12
SKORE CONDOMS NOT OUT 10'S PACK,PCS,48.00,3214.80,137.00,9011.70,85.00,4645.50,92.00,5523.60,151.00,8354.80,96.00,4607.52,24.00,1209.36,0.00,0.00,101.00,7269.00,82.00,5398.80,60.00,3816.00,21.00,1756.80,897.00,54807.88
SKORE CONDOMS NOTOUT 20'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,489.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,489.60
SKORE CONDOMS ORANGE 10'S PACK,PCS,0.00,0.00,66.00,4326.30,58.00,2844.30,24.00,1094.40,20.00,1007.80,48.00,2188.80,48.00,2418.72,52.00,2433.60,64.00,2994.40,59.00,3129.32,4.00,258.40,37.00,2131.20,480.00,24827.24
SKORE CONDOMS SHADES 10'S PACK,PCS,66.00,4263.60,30.00,1938.00,48.00,2188.80,204.00,9530.40,18.00,1162.80,0.00,0.00,96.00,4377.60,4.00,258.40,12.00,775.20,146.00,7995.20,10.00,828.00,86.00,4174.30,720.00,37492.30
SKORE CONDOMS STRABERRY 10'S PACK,PCS,80.00,6416.40,66.00,4343.40,56.00,2713.20,192.00,8755.20,24.00,1641.60,0.00,0.00,0.00,0.00,91.00,4294.80,66.00,2930.40,143.00,7474.40,99.00,6447.60,63.00,4322.40,880.00,49339.40
SKORE FLAVOURED LUBE CHERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1037.28,6.00,1037.28
SKORE FLAVOURED LUBE STRAWBERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,691.52,4.00,691.52
SKORE NOTHING CHOCOLATE 10'S PACK,PCS,28.00,2856.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,816.00,0.00,0.00,0.00,0.00,8.00,816.00,44.00,4488.00
SKORE OH PLEASURE GEL,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,-1483.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,-1483.05
SKORE SENSATIONAL  LUBE WARM  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,518.64,0.00,0.00,3.00,518.64
SKORE SKIN CREAM LUBES CHERRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,518.64,4.00,691.52,7.00,1210.16
SKORE SKIN CREAM LUBES COOL 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,518.64,0.00,0.00,3.00,518.64
SKORE SKIN CRM LUBES STRAWBRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,518.64,6.00,1037.28,9.00,1555.92
SKORE SKINTHIN 10'S PK (10'S PK X 24 IN),PCS,34.00,3528.00,78.00,8109.00,11.00,1165.50,10.00,1080.00,19.00,2052.00,0.00,0.00,0.00,0.00,-9.00,-972.00,14.00,1545.60,8.00,816.00,0.00,0.00,25.00,2604.00,190.00,19928.10
SKORE TIMELESS 10'S PK (10'S PK X 24 IN),PCS,24.00,2592.00,16.00,1728.00,7.00,756.00,7.00,756.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.00,-972.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,4860.00
SKORE VIBERTING RING VYBES 1600/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3000.00
SKORE ZIGZAG 10'S PK (10'S PK X 24 IN),PCS,37.00,3888.00,69.00,7200.00,5.00,540.00,6.00,648.00,11.00,1188.00,0.00,0.00,0.00,0.00,2.00,243.00,13.00,1437.60,7.00,732.00,4.00,408.00,16.00,1680.00,170.00,17964.60
SMX SHAVING FOAM SENSITIVE-400,PCS,-9.00,-547.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.00,-547.20
SOFTSENS BABY CRM MILK BTTR 100G-T,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,9584.40,120.00,9584.40
SOFTSENS BABY LOTION 200ML 165/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,19968.00,72.00,6544.08,312.00,26512.08
SOFTSENS BABY LOTION 400ML 290/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,23004.00,48.00,7668.00,192.00,30672.00
SOFTSENS BABY MILK SOAPS 100 g x3 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432.00,42559.68,288.00,31570.56,720.00,74130.24
SOFTSENS BABY NATURALS SOAPS 100 g x3,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.00,27118.08,216.00,23677.92,504.00,50796.00
SOFTSENS BABY NOURISHING SOAPS 100 g x3,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,20187.84,48.00,5261.76,240.00,25449.60
SOFTSENS BABY POWDER 200g 130/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,12294.72,240.00,17186.40,432.00,29481.12
SOFTSENS BABY SHAMPOO 200ML 175/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,34704.00,120.00,11568.00,480.00,46272.00
SOFTSENS BABY SKIN CREAM 100ML 145/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,9584.64,0.00,0.00,120.00,9584.64
SOFTSENS BABYWIPES 72S 230/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,55666.56,480.00,56952.96,960.00,112619.52
SOFTSENS CREME OIL SOAPS 100 g x3 120/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,4759.20,24.00,1586.40,96.00,6345.60
ST AFFAIR 150ML,PCS,192.00,23554.08,32.00,4047.36,208.00,26307.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432.00,53909.28
ST DEO PINK 150 ML 190/-,PCS,0.00,0.00,22.00,2656.72,128.00,15731.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,18388.56
ST DEO ROMANCE 150 ML 190/-,PCS,1182.00,149312.14,306.00,38702.88,218.00,27572.64,96.00,12142.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,5467.93,1850.00,233197.67
ST DEO ROMANCE 225ML 299/-,PCS,0.00,0.00,24.00,4584.42,168.00,31926.72,2736.00,519949.44,0.00,0.00,48.00,9121.92,0.00,0.00,0.00,0.00,480.00,91219.20,0.00,0.00,0.00,0.00,0.00,0.00,3456.00,656801.70
ST DREAM 100ML 699/-,PCS,59.00,26331.52,13.00,5806.58,24.00,10662.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,42800.82
ST EDP TE AMO BREEZE 199/-,PCS,143.00,18182.52,65.00,8394.72,192.00,24369.46,18.00,2471.58,13.00,1785.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,5289.15,473.00,60492.46
ST PASSION 150 ML 190/-,PCS,0.00,0.00,358.00,45279.84,116.00,14208.36,24.00,3156.96,24.00,3156.96,320.00,40473.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,842.00,106275.72
ST PBS DEO TE AMO DAZZLE 120ML 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.00,68734.37,576.00,68734.37
ST PBS DEO TE AMO PEARL 120ML 199/-,PCS,96.00,12207.36,0.00,0.00,176.00,22306.04,0.00,0.00,6.00,789.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,639.00,76252.19,917.00,111554.83
ST PBS DEO TE AMO SPARKLE 120ML 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.00,69211.69,580.00,69211.69
ST PBS TE AMO AQUA 120ML 199/-,PCS,192.00,24382.08,24.00,3035.52,216.00,27451.93,0.00,0.00,24.00,3156.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1909.29,472.00,59935.78
ST PERFUME ADORE 100ML 699/-,PCS,24.00,10715.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10715.08
ST PERFUME ADORE 50ML 399/-,PCS,93.00,23711.28,87.00,22178.80,75.00,19041.76,0.00,0.00,48.00,12172.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,5024.52,324.00,82129.16
ST PERFUME ALIVE 18ML 65/-,PCS,0.00,0.00,30.00,1246.20,69.00,2850.39,0.00,0.00,0.00,0.00,-1.00,-41.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,4055.05
ST PERFUME BLOOM 18ML 65/,PCS,0.00,0.00,22.00,913.88,99.00,4089.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.00,5003.57
ST PERFUME LUSH 18ML 65/,PCS,0.00,0.00,33.00,1370.82,42.00,1735.02,0.00,0.00,0.00,0.00,-2.00,-83.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,3022.76
ST PERFUME ROMANCE 100ML 699/-,PCS,144.00,64319.04,0.00,0.00,63.00,28013.44,0.00,0.00,5.00,2756.75,0.00,0.00,0.00,0.00,-1.00,-426.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.00,94662.72
ST PERFUMES DREAM 50ML,PCS,128.00,32634.88,25.00,6365.84,119.00,30197.44,0.00,0.00,36.00,9129.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308.00,78327.76
ST PERFUMES ROMANCE 50ML 399/-,PCS,0.00,0.00,25.00,6374.00,198.00,50213.05,0.00,0.00,36.00,9129.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.00,65716.65
ST ROLL ON ACTIVE LIFESTYLE  50ML 180/-,PCS,0.00,0.00,0.00,0.00,47.00,5485.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,5485.11
ST ROLL ON BRIGHTENING  50ML 180/-,PCS,0.00,0.00,0.00,0.00,48.00,5618.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,5618.63
ST SOAP PINK + ROMANCE 750GM 300/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,33467.77,144.00,33467.77
ST SOAP PINK 125 GM 50/-,PCS,0.00,0.00,0.00,0.00,99.00,3565.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,2446.78,171.00,6012.76
ST TALC PINK 300 GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,20183.14,165.00,20183.14
ST TALC PINK100 GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.00,10274.87,189.00,10274.87
ST TALC ROMANCE 300 GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,17614.37,144.00,17614.37
ST TE AMO COMBI(AQ+PL+BR) 120ml*3,PCS,0.00,0.00,160.00,50542.26,48.00,15162.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00,65704.98
ST TE AMO PETAL 120ML 199/-,PCS,0.00,0.00,0.00,0.00,8.00,1011.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1011.84
ST TEMP DEO MYSTERY  150 ML 190/-,PCS,373.00,45470.84,8.00,927.44,233.00,29378.32,86.00,10907.64,6.00,789.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,9188.45,783.00,96661.93
Streax Glossy Serum Shine Conditioner249,PCS,1.00,155.10,2.00,310.20,2.00,310.20,10.00,1551.00,9.00,1395.90,2.00,310.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,4032.60
Streax Glossy Serum Shine Shampoo 190/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1401.48,1.00,155.72,2.00,409.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1966.98
Streax Hair Color Burgundy 3.16,PCS,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2227.44,11.00,1020.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,3248.35
Streax Hair Color Dark Brown 3 No 149/-,PCS,0.00,0.00,0.00,0.00,36.00,3409.20,0.00,0.00,65.00,5776.92,43.00,4005.57,10.00,951.30,0.00,0.00,72.00,7322.40,36.00,3409.20,0.00,0.00,36.00,3409.20,298.00,28283.79
Streax Hair Color Natural Black 1No 149/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,21.00,1949.01,42.00,4151.10,47.00,4924.21,17.00,1729.46,16.00,1735.56,11.00,1193.25,10.00,1084.75,0.00,0.00,9.00,976.24,173.00,17743.58
Streax Hair Color Smart N Black 30/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,74.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,74.76
Streax Hair Color Smart N Brown  25/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,485.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,485.76
Streax Hair Serum 100m 299/-,PCS,955.00,148859.81,772.00,119360.12,911.00,141111.25,1473.00,235489.73,1264.00,209749.46,1247.00,207934.57,965.00,160936.07,2166.00,379981.07,1089.00,208496.55,685.00,132117.24,777.00,149191.29,1380.00,264950.41,13684.00,2358177.57
Streax Hair Serum 45m,PCS,315.00,23983.74,410.00,31194.20,582.00,44587.56,579.00,42279.28,626.00,50596.06,939.00,78610.62,926.00,75558.44,1228.00,102779.44,1044.00,86420.88,1080.00,90708.48,555.00,45987.64,1874.00,155536.20,10158.00,828242.54
Streax HC - 45 ml Burgundy 30/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,3905.28,0.00,0.00,0.00,0.00,0.00,0.00,192.00,3905.28,0.00,0.00,0.00,0.00,384.00,7810.56
Streax HC - 45 ml Cinnamon RED 35/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,0.00,0.00,384.00,9112.32
Streax HC - 45 ml Dark Brown 30/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,3905.28,0.00,0.00,192.00,4556.16,192.00,3254.40,0.00,0.00,0.00,0.00,0.00,0.00,576.00,11715.84
Streax HC - 45 ml Golden Blonde 35/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,192.00,4556.16,576.00,13668.48
Streax HC - 45 ml Natural Black 35/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,192.00,4556.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.00,9112.32
Streax HC - 45 ml Natural Brown 35/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.00,4556.16,0.00,0.00,192.00,4556.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.00,9112.32
Streax HC - 60 ml Black Brown Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,0.00,0.00,144.00,6346.08,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,288.00,12692.16
Streax HC - 60 ml Burgundy Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,144.00,6346.08,0.00,0.00,288.00,12692.16
Streax HC - 60 ml Cinnamon Red Mini 70/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,0.00,0.00,144.00,6590.16,0.00,0.00,288.00,13424.40
Streax HC - 60 ml Dark Brown Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,6346.08,0.00,0.00,0.00,0.00,144.00,6346.08,0.00,0.00,288.00,12692.16
Streax HC - 60 ml Flame Red Mini,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,144.00,6834.24,72.00,3417.12,0.00,0.00,0.00,0.00,0.00,0.00,288.00,13668.48
Streax HC - 60 ml Golden Blonde Mini 70/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,144.00,6834.24,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,360.00,17085.60
Streax HC - 60 ml Golden Brown Mini,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,0.00,0.00,144.00,6834.24,0.00,0.00,288.00,13668.48
Streax HC - 60 ml Light Brown Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,0.00,0.00,72.00,3173.04,0.00,0.00,72.00,3173.04,0.00,0.00,0.00,0.00,216.00,9519.12
Streax HC - 60 ml N Black Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,0.00,0.00,0.00,0.00,72.00,3173.04,0.00,0.00,144.00,6346.08
Streax HC - 60 ml N Brown Mini 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,6346.08,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3173.04,216.00,9519.12
Streax HC - 60 ml Platinum Mini 70/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,0.00,0.00,216.00,10251.36
Streax HC - 60 ml Rediish Brown Mini 70/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,72.00,3417.12,0.00,0.00,0.00,0.00,216.00,10251.36
Streax HC - 60 ml Walnut Brown Mini 70/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,6834.24,0.00,0.00,0.00,0.00,144.00,6834.24
Streax HC  Soft Blonde 3no 160/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,3519.84,0.00,0.00,0.00,0.00,3.00,386.46,9.00,1159.38,6.00,773.22,0.00,0.00,0.00,0.00,50.00,5838.90
Streax HC  Ultralight Purple 160/-,PCS,17.00,2011.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,3372.52,48.00,6182.88,96.00,12365.76,0.00,0.00,48.00,7342.08,0.00,0.00,0.00,0.00,235.00,31275.19
