Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
Streax HC Insta N Black  20/-,PCS,0.00,0.00,0.00,0.00,192.00,2538.24,0.00,0.00,0.00,0.00,192.00,2538.30,192.00,2538.30,768.00,10153.02,0.00,0.00,266.00,1445.36,384.00,5076.62,400.00,5288.12,2394.00,29577.96
Streax HC Smart Cinnamon Red  MRP30,PCS,14.00,261.62,3.00,56.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,317.69
Streax HC Ultralights Soft,PCS,24.00,1943.38,14.00,1134.95,0.00,0.00,12.00,971.70,6.00,485.88,40.00,3795.38,58.00,5559.78,0.00,0.00,2.00,192.86,27.00,2852.37,13.00,1307.85,13.00,1217.59,209.00,19461.74
Streax HC Ultralights Vibrant,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,3471.50,21.00,2025.03,0.00,0.00,7.00,675.01,38.00,3664.34,5.00,518.28,0.00,0.00,107.00,10354.16
Streax Insta HC N Black  25ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,144.00,3498.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,3498.72
Streax Insta HC N Black  90ml,PCS,30.00,1663.20,2.00,110.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,362.04,0.00,0.00,38.00,2136.12
Streax Sun Block Hair Serum 100m,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,11933.24,60.00,10077.56,6.00,994.44,5.00,856.45,107.00,18328.03,0.00,0.00,0.00,0.00,250.00,42189.72
Streax TLC  Dark Brown 170m No3,PCS,3.00,670.83,2.00,447.24,0.00,0.00,0.00,0.00,2.00,456.36,2.00,447.22,15.00,3354.16,18.00,4024.98,16.00,3577.76,29.00,6484.69,0.00,0.00,0.00,0.00,87.00,19463.24
Streax TLC D Brown 95ml,PCS,61.00,7132.56,3.00,355.08,72.00,8347.72,360.00,41735.60,0.00,0.00,232.00,26935.26,153.00,17846.33,150.00,17404.34,55.00,6422.21,68.00,7960.76,404.00,55451.74,36.00,4942.38,1594.00,194533.98
Streax TLC N Black 170ml 1 No,PCS,0.00,0.00,10.00,2236.10,0.00,0.00,0.00,0.00,0.00,0.00,4.00,813.56,10.00,2215.88,10.00,2236.10,11.00,2487.11,20.00,4472.20,7.00,1703.72,0.00,0.00,72.00,16164.67
Streax TLC N Black 95ml,PCS,46.00,5232.46,0.00,0.00,36.00,4173.86,72.00,8347.12,144.00,16694.24,435.00,50400.39,2.00,211.78,0.00,0.00,61.00,7132.06,81.00,9499.16,38.00,4410.24,72.00,9884.76,987.00,115986.07
Super Vasmol Kesh kala-33 100ml,PCS,14.00,453.34,29.00,939.03,342.00,11785.06,15.00,485.85,27.00,905.34,216.00,7407.78,108.00,4069.22,120.00,4513.42,498.00,19034.52,0.00,0.00,444.00,17013.80,882.00,31759.30,2695.00,98366.66
Super Vasmol Kesh kala-33 50ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,1106.44,48.00,1106.44
Supermax Elegance 4RC-Black,PCS,0.00,0.00,0.00,0.00,21.00,1250.93,17.00,996.93,70.00,4285.40,548.00,32243.12,69.00,4171.03,162.00,9902.24,77.00,4707.77,296.00,17556.14,19.00,1175.67,0.00,0.00,1279.00,76289.23
SUPERMAX SHAVING FOAM CLASSIC-400,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,14167.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,14167.20
SUPERMAX SHAVING FOAM SENSITIVE-400,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,14167.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,14167.20
Supermax Soccer II DC 50/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,533.90,12.00,355.94,0.00,0.00,0.00,0.00,0.00,0.00,30.00,889.84
Supermax Soccer II RC5 54/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,576.62,18.00,576.62,0.00,0.00,0.00,0.00,0.00,0.00,36.00,1153.24
Supermax Syrine 3 Pack 100/,PCS,0.00,0.00,0.00,0.00,12.00,762.72,42.00,2471.42,18.00,1070.63,468.00,27871.00,73.00,3707.69,102.00,6101.09,95.00,5675.94,180.00,10720.80,9.00,541.81,24.00,1403.36,1023.00,60326.46
TBC  Charcol Bleach 325/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,440.70,0.00,0.00,2.00,440.70
TBC  Gold Cream  750/-,PCS,1.00,508.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,508.50
TBC  Jewel Luxury Bleach 325/-,PCS,18.00,3834.09,28.00,6169.80,15.00,3305.25,2.00,440.70,3.00,661.05,17.00,3745.95,30.00,6610.50,6.00,1322.10,5.00,1101.75,13.00,2864.55,9.00,1983.15,1.00,220.35,147.00,32259.24
TBC  Marine Mineral Scrub 195/,PCS,9.00,1189.89,20.00,2644.20,5.00,661.05,7.00,925.47,4.00,528.84,12.00,1685.65,0.00,0.00,9.00,1189.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,8824.99
TBC  Power D Tan Cream+Pack 725/-,PCS,12.00,5800.29,13.00,6390.15,17.00,8356.35,4.00,1966.20,10.00,4915.50,2.00,983.10,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1474.65,4.00,1966.20,12.00,5898.60,77.00,37751.04
TBC 24ct Fairness Gold Bleach 43g 70/-,PCS,36.00,1843.80,51.00,2420.46,39.00,1850.94,12.00,569.52,24.00,1139.04,42.00,2028.90,16.00,759.36,6.00,284.76,30.00,1423.80,20.00,1020.38,7.00,332.22,0.00,0.00,283.00,13673.18
TBC 24CT GOLD BLEACH 300G 275/-,PCS,9.00,1678.05,20.00,3729.00,4.00,745.80,2.00,372.90,7.00,1305.15,15.00,2796.75,13.00,2423.85,1.00,186.45,4.00,745.80,3.00,559.35,6.00,1118.70,7.00,1305.15,91.00,16966.95
TBC 24ct Gold Face Wash 100ml 110/-,PCS,6.00,447.48,7.00,522.06,3.00,223.74,0.00,0.00,0.00,0.00,12.00,894.96,4.00,298.32,6.00,447.48,15.00,1118.70,7.00,577.98,3.00,223.74,9.00,671.22,72.00,5425.68
TBC 24CT GOLD FACIAL KIT 260G 900/-,PCS,0.00,0.00,3.00,1830.60,12.00,7322.40,4.00,2440.80,2.00,1220.40,0.00,0.00,6.00,3661.20,2.00,1220.40,2.00,1220.40,0.00,0.00,0.00,0.00,0.00,0.00,31.00,18916.20
TBC 24CT Gold Kit 200gm 425/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1728.90,10.00,2881.50,0.00,0.00,0.00,0.00,0.00,0.00,16.00,4610.40
TBC 24CT Gold Kit 55gm 285/-,PCS,0.00,0.00,24.00,4637.52,16.00,3091.68,0.00,0.00,3.00,579.69,10.00,1932.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1159.38,59.00,11400.57
TBC 7 IN 1 HAIL OIL 200ml 225/-,PCS,9.00,1372.95,5.00,762.75,23.00,3508.65,0.00,0.00,6.00,915.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,6559.65
TBC 7 IN 1 Hair Conditioner 200ml 225/-,PCS,11.00,1678.05,6.00,915.30,9.00,1372.95,4.00,610.20,1.00,152.55,9.00,1372.95,3.00,457.65,0.00,0.00,0.00,0.00,0.00,0.00,3.00,457.65,0.00,0.00,46.00,7017.30
TBC ACNE FACE WASH100GM 195/-,PCS,2.00,264.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,264.42
TBC Age Repair Face Pack 100g 210/-,PCS,0.00,0.00,3.00,427.14,6.00,854.28,2.00,284.76,0.00,0.00,3.00,427.14,4.00,569.52,0.00,0.00,6.00,854.28,10.00,1423.80,12.00,1708.56,3.00,427.14,49.00,6976.62
TBC Age Repair Tonic 100g 425/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,864.45,5.00,1440.75,0.00,0.00,7.00,2017.05,0.00,0.00,6.00,1728.90,6.00,1728.90,3.00,864.45,6.00,1728.90,36.00,10373.40
TBC AHA FRUIT BLEACH 35G 70/-,PCS,30.00,1423.80,21.00,996.66,15.00,711.90,12.00,569.52,9.00,427.14,27.00,1281.42,6.00,284.76,18.00,854.28,6.00,284.76,6.00,284.76,0.00,0.00,0.00,0.00,150.00,7119.00
TBC AHA Fruit KIT 400 GM 700/-,PCS,11.00,5125.68,8.00,3796.80,6.00,2847.60,1.00,474.60,9.00,4271.40,6.00,2847.60,12.00,5695.20,0.00,0.00,2.00,949.20,0.00,0.00,0.00,0.00,0.00,0.00,55.00,26008.08
TBC AHA Fruit KIT 55GM 285/-,PCS,5.00,1149.69,2.00,386.46,7.00,1627.92,0.00,0.00,8.00,1545.84,10.00,1932.30,11.00,2125.53,0.00,0.00,0.00,0.00,10.00,1932.30,0.00,0.00,3.00,579.69,56.00,11279.73
TBC ALOEGEL 350ML 375/-,PCS,0.00,0.00,0.00,0.00,5.00,1271.25,0.00,0.00,4.00,1017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2288.25
TBC ALOEPAYA SCRUB 100G 175/-,PCS,0.00,0.00,0.00,0.00,24.00,2847.60,13.00,1542.45,18.00,2135.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,6525.75
TBC ALOEPAYA SCRUB 400G 375/-,PCS,0.00,0.00,0.00,0.00,5.00,1271.25,5.00,1271.25,1.00,254.25,0.00,0.00,2.00,508.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,3305.25
TBC Aloevera Hydrating gel 100ml 85/-,PCS,12.00,656.98,24.00,1383.12,33.00,1901.79,11.00,633.93,6.00,345.78,6.00,345.78,0.00,0.00,0.00,0.00,0.00,0.00,6.00,345.78,15.00,864.45,12.00,691.56,125.00,7169.17
TBC ALOGEL 375/-,PCS,2.00,457.65,0.00,0.00,0.00,0.00,3.00,762.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1220.40
TBC Alovera Hair Removal Cream 50gm 72/-,PCS,0.00,0.00,24.00,1171.58,6.00,292.90,0.00,0.00,0.00,0.00,48.00,2343.16,0.00,0.00,12.00,585.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,4393.43
TBC Alovera Lotion 300ml 135/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,4668.03,18.00,1647.54,27.00,2471.31,15.00,1372.95,0.00,0.00,6.00,549.18,117.00,10709.01
TBC Anti Acne Kit 260g 795/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,1.00,539.01,5.00,2695.05,2.00,1078.02,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1078.02,0.00,0.00,0.00,0.00,10.00,5390.10
TBC Anti Acne Pack 100g 195/-,PCS,8.00,1057.68,9.00,1189.89,0.00,0.00,9.00,1189.89,9.00,1189.89,12.00,1586.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,6213.87
TBC Anti Aging Cream 550/-,PCS,6.00,2237.40,1.00,372.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2610.30
TBC Anti Blemish Face wash 100ml 120/-,PCS,27.00,2196.72,9.00,732.24,19.00,1545.84,12.00,976.32,19.00,1606.84,0.00,0.00,4.00,325.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,7383.40
TBC Aprimond Scrub 400g 375/-,PCS,2.00,508.50,0.00,0.00,6.00,1525.50,8.00,2034.00,5.00,1271.25,0.00,0.00,7.00,1779.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,7119.00
TBC Argan Oil Hand and Foot spa 1195/-,PCS,3.00,2430.63,3.00,2430.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4861.26
TBC BLEMISH PACK 100 195/-,PCS,8.00,1057.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1057.68
TBC Blue Diamond Cream 800/-,PCS,1.00,542.40,1.00,542.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1084.80
TBC Blue Diamond Gel 800/-,PCS,1.00,542.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,542.40
TBC Blue Diamond Pack 800/-,PCS,1.00,542.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,542.40
TBC Blue Diamond Scrub 800/,PCS,1.00,542.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,542.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1084.80
TBC Charcol Gel 120g 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,13.00,2203.50,0.00,0.00,0.00,0.00,10.00,1695.00,0.00,0.00,0.00,0.00,3.00,635.60,0.00,0.00,0.00,0.00,26.00,4534.10
TBC Charcol KIT Mini 325/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,20.00,4407.00,23.00,5068.05,27.00,6114.68,26.00,5729.10,3.00,661.05,8.00,1762.80,12.00,2754.34,18.00,3966.30,15.00,3305.25,152.00,33768.57
TBC Charcol Mask 120g 250/-,PCS,0.00,0.00,18.00,3051.00,53.00,8983.50,72.00,12204.00,69.00,11695.50,51.00,8644.50,12.00,2034.00,36.00,6102.00,36.00,6102.00,18.00,3051.00,12.00,2034.00,12.00,2034.00,389.00,65935.50
TBC Charcol Mask 50g 150/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,915.30,24.00,2440.80,6.00,610.20,6.00,610.20,6.00,610.20,6.00,610.20,16.00,1627.20,10.00,1017.00,4.00,406.80,87.00,8847.90
TBC Charcol Scrub 100g 160/-,PCS,9.00,943.78,48.00,5207.04,42.00,4865.28,39.00,4230.72,51.00,5532.48,63.00,6834.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,1193.28,263.00,28806.82
TBC Charcol Shampoo 200g 200/-,PCS,9.00,1220.40,6.00,813.60,18.00,2440.80,6.00,813.60,3.00,406.80,12.00,1627.20,12.00,1627.20,0.00,0.00,2.00,271.20,3.00,406.80,0.00,0.00,0.00,0.00,71.00,9627.60
TBC Chocolate Facial Kit 260g 6in1 795/-,PCS,0.00,0.00,2.00,1078.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1078.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2156.04
TBC D TAN BLEACH 300GM 325/-,PCS,26.00,5701.54,13.00,2864.55,15.00,3305.25,15.00,3305.25,5.00,1101.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1322.10,80.00,17600.44
TBC D TAN BLEACH 35gm 80/-,PCS,30.00,1936.32,42.00,2278.08,12.00,650.88,27.00,1464.48,69.00,3742.56,15.00,813.60,33.00,1789.92,12.00,650.88,12.00,650.88,12.00,650.88,12.00,650.88,24.00,1301.76,300.00,16581.12
TBC D TAN FACE & BODY PACK 100G 195/-,PCS,18.00,2379.78,15.00,1983.15,21.00,2776.41,7.00,925.47,5.00,661.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,8725.86
TBC D TAN PACK 100gm 399/-,PCS,5.00,1298.51,13.00,3516.79,10.00,2962.17,4.00,1082.08,12.00,3246.27,11.00,2975.74,9.00,2434.70,0.00,0.00,5.00,1352.61,0.00,0.00,7.00,1893.66,2.00,541.04,78.00,21303.57
TBC DIAMOND BLEACH 300G 300/-,PCS,3.00,661.05,17.00,3457.80,18.00,3661.20,2.00,406.80,20.00,4068.00,15.00,3051.00,18.00,3661.20,0.00,0.00,7.00,1423.80,6.00,1220.40,0.00,0.00,6.00,1220.40,112.00,22831.65
TBC DIAMOND BLEACH 35G 70/-,PCS,21.00,996.66,69.00,3274.74,36.00,1708.56,36.00,1708.56,12.00,569.52,0.00,0.00,0.00,0.00,6.00,284.76,11.00,522.06,0.00,0.00,0.00,0.00,0.00,0.00,191.00,9064.86
TBC Diamond Day Cream 50g 199/-,PCS,0.00,0.00,27.00,7780.05,22.00,6339.30,5.00,1440.75,3.00,864.45,0.00,0.00,0.00,0.00,0.00,0.00,3.00,803.43,56.00,7757.95,4.00,539.69,0.00,0.00,120.00,25525.62
TBC Diamond Face Wash   100ml 200/-,PCS,17.00,2627.20,5.00,678.00,25.00,3390.00,3.00,406.80,6.00,813.60,15.00,2034.00,12.00,1627.20,3.00,406.80,9.00,1220.40,11.00,1627.16,0.00,0.00,6.00,813.60,112.00,15644.76
TBC Diamond Face Wash 110/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,12.00,894.96,12.00,894.96,6.00,447.48,0.00,0.00,0.00,0.00,0.00,0.00,6.00,447.48,0.00,0.00,0.00,0.00,36.00,2684.88
TBC Diamond Facial Kit 55g 285/,PCS,22.00,4709.91,8.00,1545.84,7.00,1352.61,6.00,1159.38,20.00,3864.60,7.00,1352.61,38.00,7342.74,3.00,579.69,9.00,1739.07,9.00,1883.96,7.00,1352.61,13.00,2511.99,149.00,29395.01
TBC Diamond Hair Removal Cream 50gm 72/-,PCS,24.00,1449.79,12.00,585.79,42.00,2050.28,24.00,1171.58,42.00,2050.27,18.00,951.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,585.79,0.00,0.00,174.00,8845.39
TBC DIAMOND KIT 260GM 795/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1617.03,5.00,2695.05,4.00,2156.04,10.00,5390.10,3.00,1617.03,3.00,1617.03,4.00,2156.04,4.00,2156.04,0.00,0.00,36.00,19404.36
TBC DIAMOND KIT 260GM 900/-,PCS,7.00,4088.34,10.00,6102.00,16.00,9763.20,3.00,1830.60,4.00,2440.80,3.00,1830.60,1.00,610.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,26665.74
TBC Diamond Mask 120g 425/-,PCS,38.00,7165.50,43.00,9305.55,2.00,576.30,0.00,0.00,3.00,864.45,5.00,1440.75,15.00,4322.25,0.00,0.00,0.00,0.00,3.00,864.45,0.00,0.00,0.00,0.00,109.00,24539.25
TBC Diamond Night Cream 50g 199/,PCS,3.00,930.62,4.00,1071.24,6.00,1606.86,2.00,535.62,11.00,2945.91,5.00,1472.93,0.00,0.00,6.00,1606.86,1.00,267.81,21.00,2934.53,0.00,0.00,0.00,0.00,59.00,13372.38
TBC D-TAN POWER KIT 1950/-,PCS,4.00,5288.40,1.00,1322.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6610.50
TBC Foot Care Cream 50g 60/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1037.32,0.00,0.00,6.00,244.08,30.00,1281.40
TBC Frosted Cleanser 350/-,PCS,18.00,4609.50,21.00,4983.30,8.00,1898.40,8.00,1898.40,5.00,1186.50,9.00,2135.70,15.00,3559.50,9.00,2135.70,12.00,2847.60,12.00,3025.54,0.00,0.00,0.00,0.00,117.00,28280.14
TBC Frosted Magic Day GEL+CR 550/-,PCS,20.00,7458.00,5.00,1864.50,6.00,2237.40,6.00,2237.40,11.00,4101.90,7.00,2610.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,20509.50
TBC Frosted Magic Scrub 400/-,PCS,1.00,400.00,14.00,3796.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,813.60,0.00,0.00,6.00,1627.20,0.00,0.00,0.00,0.00,0.00,0.00,24.00,6637.60
TBC Frosted Sleeping Mask 550/-,PCS,7.00,2542.50,0.00,0.00,6.00,2364.12,0.00,0.00,0.00,0.00,6.00,2237.40,0.00,0.00,0.00,0.00,1.00,372.90,0.00,0.00,0.00,0.00,0.00,0.00,20.00,7516.92
TBC Frosted Toner 50 450/-,PCS,11.00,3356.10,1.00,305.10,0.00,0.00,0.00,0.00,2.00,610.20,1.00,305.10,5.00,1525.50,6.00,1830.60,0.00,0.00,2.00,610.20,0.00,0.00,0.00,0.00,28.00,8542.80
TBC Frosted White Night GEL 550/-,PCS,15.00,6124.80,10.00,3729.00,3.00,1118.70,0.00,0.00,13.00,5127.30,5.00,2144.10,1.00,372.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,18616.80
TBC Fruit Face wash 100ml 95/-,PCS,0.00,0.00,0.00,0.00,24.00,1545.84,6.00,386.46,0.00,0.00,11.00,708.51,0.00,0.00,0.00,0.00,9.00,579.69,0.00,0.00,9.00,579.69,0.00,0.00,59.00,3800.19
TBC FRUIT FACIAL KIT 4IN1 400G 1250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,847.50,1.00,847.50
TBC Fruit Lotion 100ml 70/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,284.76,24.00,1210.22,0.00,0.00,0.00,0.00,6.00,284.76,9.00,427.14,0.00,0.00,0.00,0.00,45.00,2206.88
TBC Fruit Lotion 300ml 135/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,2883.16,0.00,0.00,3.00,274.59,33.00,3157.75
TBC Fruit Lotion 500ml 210/-,PCS,14.00,1993.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3417.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,5410.44
TBC FRUIT PACK 50ml 70/-,PCS,3.00,142.38,0.00,0.00,3.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,142.38,0.00,0.00,3.00,142.38,0.00,0.00,0.00,0.00,0.00,0.00,12.00,637.14
TBC Fruit SCrub 50G 70/-,PCS,3.00,142.38,0.00,0.00,9.00,494.76,0.00,0.00,0.00,0.00,0.00,0.00,3.00,142.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,779.52
TBC Glow Face Wash 100ml 195,PCS,24.00,3549.78,15.00,1983.15,21.00,2776.41,13.00,1718.73,9.00,1189.89,19.00,2511.99,3.00,396.63,0.00,0.00,3.00,396.63,0.00,0.00,3.00,396.63,0.00,0.00,110.00,14919.84
TBC GOLD FACIAL KIT 260G 900/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1220.40,3.00,1830.60,3.00,1830.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4881.60
TBC Gold GEL 750/-,PCS,1.00,508.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,508.50
TBC GOLD HAIR REMOVAL CREAM 50GM 72/-,PCS,6.00,292.90,6.00,292.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,585.80
TBC Gold Pack  750/-,PCS,1.00,508.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,508.50
TBC Gold Scrub  750/-,PCS,2.00,1017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1017.00
TBC HAIR SERUM 100ml 180/-,PCS,30.00,3661.20,12.00,1464.48,21.00,2562.84,25.00,3051.00,24.00,2928.96,15.00,1830.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.00,15499.08
TBC HAIR SERUM 50ml 100/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,406.80,6.00,355.94,0.00,0.00,2.00,135.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,898.34
TBC HAIR SPA CREAM 550/-,PCS,2.00,745.80,12.00,4474.80,14.00,5220.60,0.00,0.00,9.00,3356.10,4.00,1491.60,2.00,745.80,0.00,0.00,2.00,745.80,2.00,745.80,3.00,1118.70,0.00,0.00,50.00,18645.00
TBC HAIR SPA CREAM 950/-,PCS,0.00,0.00,0.00,0.00,1.00,644.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,644.10
TBC HERBAL BLEACH 350G 345/-,PCS,1.00,233.91,8.00,1871.28,4.00,935.64,2.00,467.82,2.00,467.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,3976.47
