Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
PA Neo Perfume Deo Mega Pack Mrp- 299,PCS,186.00,35347.90,82.00,15583.50,190.00,36108.06,1138.00,133418.98,1215.00,141368.08,260.00,48744.38,150.00,28506.34,204.00,38768.62,60.00,11402.54,24.00,4560.96,6.00,1140.26,62.00,10702.78,3577.00,505652.40
PA NEO PERFUME DEO Mrp- 240,PCS,12.00,1830.50,60.00,9152.44,0.00,0.00,-1.00,-152.54,-1.00,-152.54,-3.00,-455.06,0.00,0.00,45.00,6675.98,70.00,10639.56,61.00,8715.70,77.00,10388.49,186.00,24172.02,506.00,70814.55
PA Perfume Deo Impact Icon Mrp- 230,PCS,9.00,1280.84,31.00,4508.36,134.00,19127.67,222.00,21077.51,598.00,55399.30,177.00,16201.09,596.00,56689.49,293.00,30447.93,159.00,20794.96,146.00,14469.38,21.00,2489.29,205.00,22729.19,2591.00,265215.01
PA Perfume Deo Impact Icon Mrp- 250,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,330.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,330.50
PA Perfume Deo Impact Magnifico Mrp- 230,PCS,30.00,4269.34,98.00,14279.57,75.00,10695.82,313.00,31618.08,750.00,71093.94,13.00,1900.42,27.00,3977.86,32.00,4648.46,39.00,5802.71,164.00,17635.87,35.00,4761.84,244.00,30061.59,1820.00,200745.50
PA Perfume Deo Impact Regal Mrp- 230,PCS,53.00,7541.38,103.00,15134.72,96.00,14192.99,79.00,12207.34,50.00,7534.86,58.00,8531.42,78.00,11392.60,11.00,1565.15,57.00,8533.63,36.00,5123.98,579.00,75678.30,63.00,9461.16,1263.00,176897.53
PA Perfume Gravitas MRP230/-,PCS,607.00,53241.10,84.00,8888.14,149.00,21328.91,18.00,2666.70,0.00,0.00,9.00,1303.95,0.00,0.00,21.00,3175.18,3.00,426.83,128.00,12552.14,171.00,25388.49,29.00,4126.41,1219.00,133097.85
PA Perfume Maestro MRP230/-,PCS,217.00,20144.48,309.00,28623.32,90.00,12806.18,21.00,3093.56,0.00,0.00,6.00,877.12,15.00,2258.11,9.00,1362.46,0.00,0.00,262.00,25176.17,213.00,31105.11,96.00,13956.60,1238.00,139403.11
PA Perfumned Deo Fiesta 135ml (Mrp 195),PCS,36.00,4461.86,36.00,4461.86,0.00,0.00,6.00,809.50,0.00,0.00,35.00,4431.52,0.00,0.00,0.00,0.00,0.00,0.00,27.00,2843.10,0.00,0.00,48.00,6406.56,188.00,23414.40
PA Perfumned Deo Trance 135ml (Mrp 195),PCS,59.00,7124.40,72.00,8923.72,74.00,8956.59,66.00,8335.05,18.00,2276.70,34.00,4190.82,81.00,10119.52,0.00,2.47,0.00,0.00,0.00,0.00,36.00,4553.28,61.00,7977.12,501.00,62459.67
PA Perfumned Deo Zouk 135ml,PCS,51.00,6152.18,6.00,723.88,-1.00,-102.24,6.00,793.22,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-241.28,0.00,0.00,24.00,2527.20,36.00,4804.92,48.00,6406.56,168.00,21064.44
PA Premium Perfume Gift Set MRP690/-,PCS,31.00,13178.72,0.00,0.00,-1.00,-507.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-507.84,0.00,0.00,0.00,0.00,0.00,0.00,29.00,12163.05
PA PRM ROOM F LAVENDER,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1666.08,24.00,1666.08
PA PRM ROOM F ROSE,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-79.50,24.00,1666.08,23.00,1586.58
PA PRM ROOM F SANDEL,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-73.24,0.00,0.00,0.00,0.00,24.00,1666.08,23.00,1592.84
PA PRM Room Freh. Jasmine,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-73.24,-1.00,-73.24,0.00,0.00,0.00,0.00,24.00,1666.08,22.00,1519.60
PA Prm. Talc Beauty (Twin Pack) (Mrp 150,PCS,32.00,3050.88,66.00,6292.40,32.00,3050.88,24.00,2288.16,24.00,2288.16,45.00,4290.30,0.00,0.00,39.00,4118.64,2.00,247.88,24.00,2517.30,48.00,4576.14,49.00,5080.22,385.00,37800.96
PA Prm. Talc Lavender (Twin Pack)-150,PCS,24.00,2288.14,112.00,10678.02,26.00,2478.84,49.00,4642.80,18.00,1716.12,33.00,3298.74,8.00,838.98,48.00,5033.92,0.00,0.00,0.00,0.00,35.00,3730.41,98.00,10404.52,451.00,45110.49
PA Prm. Talc SANDAL (Twin Pack) (Mrp150),PCS,12.00,1144.06,20.00,1906.78,19.00,1811.44,-10.00,-958.19,12.00,1144.06,-1.00,-95.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,667.31,12.00,1143.96,71.00,6764.08
PA SC Deo Voyage 80ml 180/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,8237.40,29.00,3323.69,101.00,11561.09
PA Shaving Brush Silver 85/-,PCS,90.00,4576.28,89.00,4582.66,102.00,5186.36,66.00,3355.90,36.00,1830.48,49.00,2491.50,0.00,0.00,48.00,2440.64,30.00,1525.40,51.00,2593.23,19.00,966.15,0.00,0.00,580.00,29548.60
PA Shaving Cream  Classic  Mrp- 65/-,PCS,155.00,6403.57,96.00,3966.08,131.00,5395.37,96.00,3961.92,108.00,4461.84,86.00,3552.94,138.00,5676.26,180.00,4759.18,156.00,4182.88,86.00,3741.46,906.00,38517.70,105.00,4092.39,2243.00,88711.59
PA Shaving Cream Cool Blue70gm,PCS,129.00,5329.33,231.00,9543.23,405.00,16723.63,139.00,5769.37,47.00,1941.75,420.00,17351.68,54.00,2230.92,0.00,0.00,288.00,10069.84,144.00,6028.37,124.00,4172.31,242.00,6716.54,2223.00,85876.97
PA Shaving Cream Good Morning 70gm,PCS,164.00,6775.26,269.00,11113.03,438.00,18095.32,204.00,8448.50,65.00,2685.37,274.00,11311.58,167.00,6890.99,138.00,5167.36,20.00,822.10,71.00,2933.01,107.00,4335.63,315.00,13377.75,2232.00,91955.90
PA Shaving Foam  200gm 175/-,PCS,51.00,5672.69,0.00,0.00,36.00,4004.26,18.00,2002.12,0.00,0.00,3.00,333.69,0.00,0.00,0.00,0.00,-1.00,-111.23,192.00,21356.16,7.00,778.61,0.00,0.00,306.00,34036.30
PA Shaving Foam Good Morning 420gm 230/-,PCS,0.00,0.00,6.00,877.12,12.00,1754.24,15.00,2192.80,16.00,2338.98,-1.00,-146.18,0.00,0.00,-4.00,-584.74,-3.00,-438.56,0.00,0.00,0.00,0.00,24.00,3508.56,65.00,9502.22
PA Signature Deo Explore 100gm (Mrp 240),PCS,0.00,0.00,48.00,7322.04,0.00,0.00,4.00,650.84,0.00,0.00,4.00,610.16,48.00,7322.04,5.00,830.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,16735.17
PA Soap Cool Blue (3+1)125 gm MRP 141,PCS,80.00,6864.44,84.00,7207.64,105.00,9009.55,108.00,9228.06,30.00,2574.16,117.00,10081.01,72.00,6411.90,54.00,4834.90,60.00,5349.97,68.00,5893.52,101.00,8381.93,148.00,12238.52,1027.00,88075.60
PA Soap Cool Blue 125 gm 45,PCS,126.00,3626.80,232.00,6675.82,265.00,7613.97,223.00,6435.63,94.00,2717.28,156.00,4484.86,120.00,3478.22,62.00,1805.16,39.00,1140.93,65.00,1931.01,63.00,1893.81,98.00,2966.26,1543.00,44769.75
PA Soap Good Morning (3+1)125 gm MRP 141,PCS,0.00,0.00,9.00,772.25,43.00,3689.61,102.00,8752.12,0.00,0.00,0.00,0.00,0.00,0.00,80.00,7169.52,34.00,3047.05,48.00,3850.64,26.00,2138.72,54.00,4100.84,396.00,33520.75
PA Soap Good Morning 125gm 45,PCS,335.00,10006.96,227.00,6667.06,171.00,4925.37,182.00,5197.65,49.00,1430.23,195.00,5588.85,42.00,1192.60,61.00,1756.36,14.00,394.59,58.00,1720.25,69.00,2044.05,87.00,2595.75,1490.00,43519.72
PA Soap Luxury (3+1)125 gm MRP 141,PCS,60.00,5148.30,120.00,10296.30,239.00,20500.23,153.00,13106.55,210.00,18019.04,74.00,6451.88,26.00,2325.56,102.00,9127.58,117.00,10444.67,78.00,6990.36,133.00,11882.80,159.00,14118.46,1471.00,128411.73
PA Soap Luxury 125 gm 45,PCS,48.00,1372.80,156.00,4461.78,186.00,5311.22,114.00,3251.90,108.00,3089.00,88.00,2508.26,99.00,2806.94,107.00,3055.04,-2.00,-57.21,0.00,0.00,90.00,2565.36,72.00,2059.20,1066.00,30424.29
PA Soap Storm (3+1)125 gm MRP 135,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,537.72,0.00,0.00,6.00,537.72
PA Soap Storm 125gm 45/-,PCS,137.00,3964.16,326.00,9519.54,259.00,7442.33,121.00,3495.31,5.00,146.85,217.00,6241.05,0.00,0.00,0.00,0.00,0.00,0.00,108.00,3262.96,75.00,2250.25,88.00,2628.56,1336.00,38951.01
PA Voyage Perfume  Amazon Woods120ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4194.96,24.00,4194.96
PA Voyage Perfume Spray 220ml +GM 130ml,Pcs.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3353.08,0.00,0.00,0.00,0.00,21.00,3353.08
PA Voyage Perfume Spray 220ml 299/-,Pcs.,273.00,51881.51,230.00,43709.56,411.00,78091.44,275.00,52402.74,260.00,49411.04,1060.00,146807.51,605.00,88541.95,430.00,77289.33,389.00,61220.78,6285.00,775693.29,323.00,53643.80,433.00,72544.45,10974.00,1551237.40
Pour Home RF French Flora 153G 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1941.84,0.00,0.00,0.00,0.00,24.00,1941.84
Pour Home RF French Fusion  153G 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1941.84,0.00,0.00,0.00,0.00,24.00,1941.84
Pour Home RF French Limelife 153G 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1941.84,0.00,0.00,0.00,0.00,24.00,1941.84
Price Promotions,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30227.00
Salary Reimbursment Claim,N.A.,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90000.00
Sales Support Service,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157522.00,0.00,157522.00
SECRET TEMP DESIRE 150ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,6150.72,-19.00,-2434.66,0.00,0.00,0.00,0.00,0.00,0.00,29.00,3716.06
SECRET TEMP EDP TE AMO BREEZE,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,-1457.06,-3.00,-364.26,0.00,0.00,0.00,0.00,-15.00,-1821.32
SECRET TEMP PERFUME ALIVE 18ML 65/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,4425.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,4425.60
SECRET TEMP PERFUME BLOOM 18ML 65/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,4425.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,4425.60
SECRET TEMP PERFUME LUSH 18ML 65/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,4425.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,1475.20,160.00,5900.80
SECRET TEMP PERFUMES DREAM 50ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,7303.80,0.00,0.00,0.00,0.00,36.00,8764.56,36.00,8771.76,102.00,24840.12
SKORE CONDOMS BANANA 10'S PACK,PCS,70.00,3839.52,66.00,3753.60,56.00,3292.80,0.00,0.00,24.00,1344.00,144.00,8020.80,38.00,2169.60,10.00,600.00,54.00,3304.80,39.00,2512.80,15.00,939.60,36.00,2235.60,552.00,32013.12
SKORE CONDOMS BLUES 10'S PACK,PCS,86.00,3603.74,218.00,9273.60,209.00,8992.80,180.00,7826.40,288.00,12290.40,279.00,11959.20,10.00,417.60,0.00,0.00,57.00,2422.80,175.00,7203.60,174.00,8129.76,120.00,5324.88,1796.00,77444.78
SKORE CONDOMS CHOCOLATE 10'S PACK,PCS,132.00,7456.02,82.00,4675.20,146.00,8340.00,112.00,6412.80,125.00,7120.80,186.00,10646.40,69.00,4192.80,126.00,8140.50,45.00,2840.40,76.00,4854.60,146.00,9261.00,77.00,4911.30,1322.00,78851.82
SKORE CONDOMS CHOCOLATE 3'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,172.50,10.00,172.50,30.00,532.50,20.00,345.00,10.00,172.50,0.00,0.00,0.00,0.00,80.00,1395.00
SKORE CONDOMS COOL 10'S PACK,PCS,49.00,2757.60,65.00,3676.80,76.00,4384.80,26.00,1480.80,43.00,2436.00,91.00,5184.00,25.00,1418.40,45.00,2589.60,14.00,801.60,63.00,3595.20,41.00,2318.40,3.00,165.60,541.00,30808.80
SKORE CONDOMS DOTS 10'S PACK,PCS,48.00,2654.64,95.00,5349.60,87.00,4941.60,42.00,2308.80,86.00,4916.80,31.00,1706.40,56.00,3139.20,66.00,3686.40,15.00,832.80,72.00,4366.80,10.00,552.00,35.00,1966.50,643.00,36421.54
SKORE CONDOMS FLAVOURS 20'S PACK,PCS,24.00,2592.00,9.00,972.00,34.00,3744.00,9.00,936.00,24.00,2448.00,7.00,756.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,11448.00
SKORE CONDOMS NOT OUT 10'S PACK,PCS,120.00,6794.40,135.00,7555.20,187.00,10765.60,115.00,6578.40,235.00,13422.40,274.00,15778.40,112.00,6278.40,165.00,9616.80,191.00,11128.80,93.00,5518.80,267.00,17228.70,94.00,6150.60,1988.00,116816.50
SKORE CONDOMS NOTOUT 20'S PACK,PCS,40.00,4216.50,32.00,3346.50,36.00,3798.00,0.00,0.00,24.00,2476.50,48.00,4974.05,0.00,0.00,19.00,1967.45,5.00,517.75,18.00,1863.90,17.00,2112.42,26.00,3230.76,265.00,28503.83
SKORE CONDOMS ORANGE 10'S PACK,PCS,47.00,2664.00,64.00,3659.20,91.00,5289.60,40.00,2275.20,80.00,4540.80,73.00,4089.60,44.00,2722.50,67.00,4197.60,35.00,2155.20,41.00,2584.02,36.00,2259.00,6.00,372.60,624.00,36809.32
SKORE CONDOMS SHADES 10'S PACK,PCS,60.00,3436.80,62.00,3494.40,36.00,2054.40,59.00,3379.20,18.00,979.20,101.00,5779.20,30.00,1670.40,14.00,768.00,35.00,1939.20,47.00,2659.20,6.00,326.40,0.00,0.00,468.00,26486.40
SKORE CONDOMS SHADES 20'S PACK,PCS,16.00,1674.00,14.00,1476.00,41.00,4468.50,10.00,1053.00,14.00,1449.00,25.00,2614.50,5.00,517.50,11.00,1138.50,15.00,1552.50,19.00,1966.50,20.00,2214.90,13.00,1614.60,203.00,21739.50
SKORE CONDOMS SHADES 3'S PACK,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,172.50,5.00,86.25,10.00,172.50,0.00,0.00,5.00,86.25,15.00,263.75,5.00,86.25,50.00,867.50
SKORE CONDOMS STRAWBERRY 10'S PACK,PCS,180.00,10157.04,99.00,5644.80,145.00,8301.60,83.00,4771.20,180.00,10329.60,256.00,14640.00,52.00,3189.60,108.00,6724.80,144.00,9158.40,143.00,8870.40,150.00,9415.20,96.00,6156.00,1636.00,97358.64
SKORE FLAVOURED LUBE CHERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3762.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3762.72
SKORE FLAVOURED LUBE STRAWBERRY  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,470.34,0.00,0.00,0.00,0.00,0.00,0.00,3.00,470.34,0.00,0.00,6.00,940.68
SKORE PHEROMONE ACT DEO 150ML 300/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1754.20,4.00,701.68,14.00,2455.88
SKORE SENSATIONAL  LUBE COOL  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,4.00,576.28,23.00,3605.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1881.36,3.00,470.34,0.00,0.00,42.00,6533.92
SKORE SENSATIONAL  LUBE WARM  50 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,7220.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,3139.86,6.00,940.68,75.00,11300.88
SKORE SKIN CREAM LUBES CHERRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,6271.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,6271.18
SKORE SKIN CREAM LUBES COOL 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1728.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1728.82
SKORE SKIN CRM LUBES STRAWBRY 50ML 250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1728.82,28.00,4300.86,0.00,0.00,21.00,3025.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,470.34,64.00,9525.46
SKORE SKINTHIN 10'S PK (10'S PK X 24 IN),PCS,15.00,1238.40,122.00,10512.00,72.00,6019.20,49.00,4176.00,120.00,10238.40,71.00,6019.20,54.00,4579.20,50.00,4320.00,60.00,5126.40,72.00,6177.60,120.00,10166.40,0.00,0.00,805.00,68572.80
SKORE TIMELESS 10'S PK (10'S PK X 24 IN),PCS,17.00,1468.80,123.00,10627.20,26.00,2217.60,74.00,6393.60,91.00,7833.60,29.00,2476.80,35.00,3024.00,46.00,3974.40,55.00,4752.00,74.00,6408.00,82.00,7084.80,57.00,4932.00,709.00,61192.80
SKORE VIBERTING RING BUZZZ 2500/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,9242.28,0.00,0.00,6.00,9242.28
SKORE VIBERTING RING SHIVER 600/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1848.20,2.00,739.28,7.00,2587.48
SKORE VIBERTING RING VYBES 1600/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4928.55,0.00,0.00,5.00,4928.55
SKORE ZIGZAG 10'S PK (10'S PK X 24 IN),PCS,53.00,4402.80,105.00,8870.40,81.00,6847.20,54.00,4582.80,105.00,9014.40,96.00,8107.20,38.00,3222.00,49.00,4132.80,44.00,3769.20,89.00,7592.40,120.00,10252.80,63.00,5356.80,897.00,76150.80
SMX LONG HANDLE  149/-,PCS,80.00,7071.20,160.00,13857.66,106.00,9432.48,32.00,2828.48,175.00,15468.24,48.00,4242.72,96.00,8485.44,64.00,5656.96,32.00,2828.48,80.00,6854.70,64.00,5656.32,0.00,0.00,937.00,82382.68
SMX SWIFT3 SYSTEM R+4 75/-,PCS,198.00,8835.58,317.00,14198.44,182.00,8100.58,74.00,3298.95,139.00,6226.04,73.00,3258.73,66.00,2937.94,64.00,2871.79,37.00,1650.44,95.00,4288.19,93.00,4195.22,12.00,549.96,1350.00,60411.86
SMX SWIFT3 SYSTEM RAZOR 11 149/-,PCS,104.00,7662.06,502.00,36469.13,258.00,18576.97,95.00,7136.78,133.00,9888.86,68.00,5565.60,62.00,4590.36,62.00,4590.36,75.00,6190.26,85.00,7555.20,102.00,7755.41,71.00,5554.16,1617.00,121535.15
SMX3 CONFIDENCE 4PACK,PCS,42.00,3463.22,60.00,4947.42,60.00,4947.42,24.00,1978.96,54.00,4452.68,18.00,1484.22,12.00,989.48,6.00,494.74,30.00,2473.70,48.00,3882.14,30.00,2473.54,0.00,0.00,384.00,31587.52
SMX3 HATTRIK 5 Pack 90/,PCS,604.00,32026.80,935.00,50490.63,664.00,35769.86,922.00,48982.62,676.00,36197.94,640.00,34490.56,735.00,39193.84,287.00,15448.81,398.00,21125.42,310.00,16704.64,450.00,24262.14,0.00,0.00,6621.00,354693.26
SNACK FACTORY ACHARI MANGO CHIPS-45G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,840.00,11250.12,299.00,4004.50,220.00,2946.46,350.00,4687.52,0.00,0.00,1800.00,26373.22,0.00,0.00,3509.00,49261.82
SNACK FACTORY PUDINA MIX CHIPS-45G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,840.00,11250.12,300.00,4017.90,210.00,2812.52,428.00,5732.16,0.00,0.00,56.00,840.00,0.00,0.00,1834.00,24652.70
SNACK FACTORY SALT & PEPPER CHIPS-45G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,840.00,11250.12,298.00,3991.12,200.00,2678.60,413.00,5531.28,0.00,0.00,1950.00,28478.58,0.00,0.00,3701.00,51929.70
ST DE TE AMO COMBI 398/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,11332.94,32.00,7730.64,0.00,0.00,16.00,3926.06,117.00,29415.33,26.00,6303.98,238.00,58708.95
ST DEO PLAY  150 ML 190/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,5564.64,48.00,5564.64,0.00,0.00,0.00,0.00,-1.00,-115.93,0.00,0.00,95.00,11013.35
ST DEO ROMANCE 150 ML 190/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,453.00,50618.82,339.00,32388.72,153.00,15189.42,111.00,10213.87,264.00,24855.60,456.00,50878.95,1776.00,184145.38
ST DREAM 100ML 699/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10236.24,18.00,7677.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,17913.42
ST PASSION 150 ML 190/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,5332.88,69.00,5848.64,171.00,15833.66,166.00,16065.40,411.00,38695.65,102.00,11332.20,967.00,93108.43
ST PBS (AQUA+BREEZE+PEARL)COMBI 398/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.00,46232.78,201.00,50573.73,0.00,0.00,0.00,0.00,0.00,0.00,384.00,96806.51
ST PBS DEO TE AMO PEARL 120ML 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,8681.60,23.00,2797.80,-6.00,-728.52,22.00,2671.24,9.00,828.78,48.00,5828.16,168.00,20079.06
ST PBS TE AMO AQUA 120ML 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,5828.16,6.00,596.54,14.00,1518.32,159.00,13992.79,-3.00,-364.26,19.00,2210.84,243.00,23782.39
ST PERFUME ADORE 100ML 699/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10236.24,24.00,10236.24,0.00,0.00,6.00,2559.06,0.00,0.00,0.00,0.00,54.00,23031.54
ST PERFUME ADORE 50ML 399/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,7303.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,7303.80
ST PERFUME ROMANCE 100ML 699/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10236.24,24.00,10236.24,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10236.24,72.00,30708.72
ST PERFUMES ROMANCE 50ML 399/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,7303.80,0.00,0.00,0.00,0.00,0.00,0.00,36.00,8764.56,0.00,0.00,66.00,16068.36
ST TEMP DEO MYSTERY  150 ML 190/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.00,27475.92,281.00,26546.97,110.00,10269.68,510.00,53541.44,210.00,19771.50,391.00,43923.10,1748.00,181528.61
Sterling Blonder Powder 20gm,PCS,792.00,19720.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,792.00,19720.80
